"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"タカヤマン","A","3","ケット・シー／１号","65","亜2","https://eldersign.jp/img/mi/g/f0/008_caitsith_2g7.png","テンペスト / ヒヤデスウィンド / フェアリーエイド / ペイルムーン / 光のベール","ハートオブウィンド / レジストバインド / レジストペトリ","A-B","A-G","A-L","","","","","","","",""
"タカヤマン","A","3","ケット・シー／２号","70","亜2","https://eldersign.jp/img/mi/g/f0/008_caitsith_2g7.png","アゼランザ / エンジェルダスト / トランキリティ / フェイズアウト / ルルハラント","HPブースト / クィックオーダー / ミラージュ / リジェネレイト","A-B","A-G","A-L","","","","","","","",""
"タカヤマン","A","4","スノウ／白","70","亜2","https://eldersign.jp/img/mi/g/f0/020_snow_2g7.png","ヒヤデスウィンド / フサリア / リヴァイヴ / ルビーレイン / 炎の刻印","ハートオブフレイム / フレイムアシスト / ミラージュ / 敏捷ブースト","A-B","A-D","A-G","A-L","","","","","","",""
"タカヤマン","A","3","サキュバス／１","49","原","https://eldersign.jp/img/mi/g/f0/043_succubus_0g7.png","アウェイクニング / エンジェルダスト / スタンダールシンドローム / ペイルムーン / 悪魔のトリル","リジェネレイト / 守りのミンネ","A-B","A-D","A-G","","","","","","","",""
"タカヤマン","A","5","ドール／壱","60","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png","アウターキラー / アースクェイク / スキュアー / スタンピード / チャージ","ミラージュ / リジェネレイト / 守りのミンネ / 戦いのエール","A-C","A-E","A-F","A-H","A-K","","","","","",""
"タカヤマン","A","1","アトラク×ナクア","38","亜1","https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_1g4.png","エルフショット / ディスペル / ブラッドセイバー / ルールオブドリームス / 光のベール","守りのミンネ / 心の棘","A-C","","","","","","","","","",""
"タカヤマン","A","5","F.S.M.～②","51","亜2","https://eldersign.jp/img/mi/p/f0/053_fsm_2g7.png","テンペスト / フォトケミカルスモッグ / ミラーズ / ユロール / 光の楔","ハートオブフレイム / リジェネレイト / 守りのミンネ","A-C","A-E","A-F","A-H","A-K","","","","","",""
"タカヤマン","A","2","スターヴァンパイア☆☆","50","原","https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g7.png","アンブッシュ / ミラーズ / ユロール / 光のベール / 光の楔","HPブースト / クィックオーダー / ハートオブフレイム / ミラージュ","A-C","A-F","","","","","","","","",""
"タカヤマン","A","1","スノウ／藍","55","亜1","https://eldersign.jp/img/mi/g/f0/020_snow_1g7.png","キャンセレイション / テンペスト / ヒヤデスウィンド / フェアリーエイド / フサリア","ハートオブオーシャン / リジェネレイト","A-D","","","","","","","","","",""
"タカヤマン","A","1","ケット・シー／５号","52","亜2","https://eldersign.jp/img/mi/g/f0/008_caitsith_2g7.png","アイギスシールド / パンデミック / ベノムスクラッチ / ホロウワールド / 光のベール","ハートオブオーシャン / リジェネレイト","A-D","","","","","","","","","",""
