"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"Lollypop","G","10","うねうね","81","亜1","https://eldersign.jp/img/mi/p/f0/055_dark-young_1g4.png","インクリーズ / スキュアー / トランキリティ / ベノムスクラッチ / メガリス","守りのミンネ / 戦いのエール","A-G","B-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","G-L",""
"Lollypop","G","10","うにょうにょ","89","亜2","https://eldersign.jp/img/mi/p/f0/055_dark-young_2g4.png","インクリーズ / スキュアー / トランプル / ヒカップ / ベノムスクラッチ / ホロウワールド / メガリス","守りのミンネ / 戦いのエール","A-G","B-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","G-L",""
"Lollypop","G","10","歌ウ触ワン","78","亜2","https://eldersign.jp/img/mi/p/f0/051_old-one_2g4.png","エルフショット / ミラーズ / ユロール / 光のベール / 闇のベール","ハートオブフレイム / リジェネレイト","A-G","B-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","G-L",""
"Lollypop","G","10","46000anyちゃん","75","亜1","https://eldersign.jp/img/mi/p/f0/052_star-vampire_1g4.png","アンブッシュ / パンデミック / フォトケミカルスモッグ / 光のベール / 光の楔","クィックオーダー / ハートオブフレイム / 命中ブースト / 防御ブースト","A-G","B-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","G-L",""
"Lollypop","G","1","裏ドラ","88","亜2","https://eldersign.jp/img/mi/p/f0/048_hydra_2g4.png","アースクェイク / スタンピード / ブレイズ / ペトロガス / ラーヴァフロウ","フレイムアシスト","C-G","","","","","","","","","",""
"Lollypop","G","1","槓ドラ","60","亜1","https://eldersign.jp/img/mi/p/f0/048_hydra_1g4.png","アースクェイク / シャドウレイド / ブレイズ / ベノムスクラッチ / ラーヴァフロウ","フレイムアシスト","C-G","","","","","","","","","",""
"Lollypop","G","1","猫ちゃん酷使無双！","70","亜1","https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_1g7.png","キャンセレイション / ドラゴニックロア / フライト / 光のベール / 月光浴","守りのミンネ / 戦いのエール","C-G","","","","","","","","","",""
"Lollypop","G","1","ドラドラ","66","亜2","https://eldersign.jp/img/mi/p/f0/050_silver-dragon_2g4.png","クルセイド / テンペスト / バーニングレイジ / フサリア / ヴェンデッタ","フレイムアシスト / フレイムバリア","C-G","","","","","","","","","",""
"カリスト","C","5","地を喰らうスピキ","84","亜1","https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png","カロウシブスピット / スキュアー / スタンピード / トライペック / ブラッドセイバー","ハートオブオーシャン / リジェネレイト / 守りのミンネ / 戦いのエール","A-C","B-C","C-G","C-K","C-L","","","","","",""
"カリスト","C","3","畝の後ろの後ろを歩くモノ","70","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","スキュアー / スタンピード / トライペック / トランキリティ / ベノムスクラッチ","ハートオブオーシャン / リジェネレイト / 守りのミンネ / 戦いのエール","A-C","B-C","C-G","","","","","","","",""
"カリスト","C","4","星のスピキ擬態型","81","亜2","https://eldersign.jp/img/mi/p/f0/052_star-vampire_2g7.png","アンブッシュ / カラカス / フォトケミカルスモッグ / ミラーズ / 光のベール","クィックオーダー / リジェネレイト / 守りのミンネ / 心の棘 / 悪目立ち / 戦いのエール","A-C","C-G","C-K","C-L","","","","","","",""
"カリスト","C","5","比良坂初音","82","亜2","https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_2g4.png","エルフショット / ミラーズ / ユロール / 光のベール / 光の楔","リジェネレイト / レジストバインド / 守りのミンネ / 心の壁 / 心の棘 / 戦いのエール","A-C","B-C","C-G","C-K","C-L","","","","","",""
"カリスト","C","1","F.S.M.","70","亜1","https://eldersign.jp/img/mi/p/f0/053_fsm_1g7.png","エルフショット / ミラーズ / ユロール / 闇のベール / 闇の楔","レジストバインド / 心の棘","B-C","","","","","","","","","",""
"カリスト","C","6","シヴ山のドラゴン","79","亜2","https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g4.png","シャドウレイド / スキュアー / ベノムスクラッチ / ヴェンデッタ","ハートオブオーシャン / リジェネレイト / 守りのミンネ / 戦いのエール","C-D","C-E","C-F","C-H","C-I","C-J","","","","",""
"カリスト","C","6","Hydra","87","亜1","https://eldersign.jp/img/mi/p/f0/048_hydra_1g4.png","アースクェイク / ウォークライ / スキュアー / スタンピード / ブラッドセイバー","ハートオブオーシャン / 守りのミンネ / 戦いのエール","C-D","C-E","C-F","C-H","C-I","C-J","","","","",""
"カリスト","C","2","NIKKE (1)","67","亜1","https://eldersign.jp/img/mi/p/f0/042_peri_1g4.png","アウェイクニング / アウローラ / ステイシス / 光のベール / 光の楔","HPブースト / クィックオーダー / コールドアシスト","C-D","C-I","","","","","","","","",""
"カリスト","C","1","NIKKE (2)","66","亜1","https://eldersign.jp/img/mi/p/f0/042_peri_1g4.png","ステイシス","コールドアシスト","C-E","","","","","","","","","",""
"カリスト","C","6","CatsOfUlthar","70","原","https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_0g7.png","カラカス / フライト / 光のベール / 光の楔 / 月光浴","HPブースト / クィックオーダー / ハートオブフレイム / ボディケア / リジェネレイト","C-D","C-E","C-F","C-H","C-I","C-J","","","","",""
"カリスト","C","3","Simorgh","81","亜1","https://eldersign.jp/img/mi/p/f0/046_simorgh_1g7.png","アースクェイク / ステイシス / テンペスト / ドラゴニックロア","HPブースト / クィックオーダー / ハートオブフレイム / ボディケア / リジェネレイト","C-F","C-H","C-J","","","","","","","",""
"カリスト","C","1","さらに畝の後ろを往くモノ","49","亜1","https://eldersign.jp/img/mi/p/f0/055_dark-young_1g4.png","インクリーズ / ガッシマ / スキュアー / スタンピード / ディスペル","守りのミンネ / 戦いのエール","C-K","","","","","","","","","",""
"カリスト","C","1","復活の淫夢くんUC","81","亜2","https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g7.png","フォトケミカルスモッグ / ルルハラント / 光のベール","HPブースト / クィックオーダー","C-L","","","","","","","","","",""
"ClayClay","B","7","ドール","61","亜1","https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png","カロウシブスピット / ガッシマ / トランキリティ / ブラッドセイバー / 光のベール","レジストポイズン / 守りのミンネ","A-B","B-C","B-E","B-I","B-J","B-K","B-L","","","",""
"ClayClay","B","3","W.R.N.B","56","亜2","https://eldersign.jp/img/mi/g/f0/082_gug_2g7.png","アンブッシュ / ブラッドセイバー / ベノムスクラッチ / 闇の刻印 / 闇の楔","HPブースト / クィックオーダー / レジストポイズン / 守りのミンネ","A-B","B-F","B-G","","","","","","","",""
"ClayClay","B","9","ミル＝フイユ","72","亜1","https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_1g7.png","ゴッサマーチェイン / シュリンク / ミラーズ / ルルハラント / ルールオブドリームス","クィックオーダー / リジェネレイト / レジストポイズン / 命中ブースト / 守りのミンネ / 心の棘","A-B","B-C","B-E","B-F","B-G","B-I","B-J","B-K","B-L","",""
