player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
タカヤマン,L,4,ゴブリンキング【A】,89,亜1,https://eldersign.jp/img/mi/p/f0/084_goblin-king_1g7.png,アゼランザ / スキュアー / ストーンレイン / フィースト / リフレッシュフィールド,クィックオーダー / 守りのミンネ / 悪目立ち / 戦いのエール,A-L,B-L,F-L,G-L,,,,,,,
タカヤマン,L,3,ゴブリンキング【B】,89,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g4.png,ストーン / ストーンレイン / ブラッドセイバー / ルルハラント / ルールオブドリームス,守りのミンネ / 戦いのエール,A-L,F-L,G-L,,,,,,,,
タカヤマン,L,5,ゴブリンキング【C】,87,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g7.png,アウローラ / ストーンレイン / ネクロラトリー / フェアリーエイド / 光の楔,クィックオーダー / ボディケア / 命中ブースト,A-L,B-L,E-L,F-L,G-L,,,,,,
タカヤマン,L,5,サキュバスクイーン,90,亜2,https://eldersign.jp/img/mi/p/f0/043_succubus_2g7.png,アウローラ / サルガッソー / フェアリーエイド / フォトケミカルスモッグ / 光のベール,クィックオーダー / メンタルケア,A-L,B-L,E-L,F-L,G-L,,,,,,
タカヤマン,L,2,ヴァルキュリア／紅,90,亜2,https://eldersign.jp/img/mi/p/f0/099_valkyyrja_2g7.png,グランドスラム / スキュアー / ヴァルキリージャベリン / ヴェンデッタ,クィックオーダー / ボディケア / 守りのミンネ / 戦いのエール,B-L,E-L,,,,,,,,,
タカヤマン,L,5,ダークヤング／赤狐,90,亜1,https://eldersign.jp/img/mi/p/f0/055_dark-young_1g7.png,アースクェイク / スキュアー / チャージ / トライペック / ベノムスクラッチ,守りのミンネ / 戦いのエール,C-L,D-L,I-L,J-L,K-L,,,,,,
タカヤマン,L,3,ティンダロスハウンド@,68,亜1,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_1g4.png,スキュアー / フェイズアウト / ルルハラント / 光のベール / 光の楔,リジェネレイト / 守りのミンネ,C-L,I-L,J-L,,,,,,,,
タカヤマン,L,5,F.S.M.～②,90,亜2,https://eldersign.jp/img/mi/p/f0/053_fsm_2g7.png,テンペスト / フォトケミカルスモッグ / ミラーズ / ユロール / 光の楔,HPブースト / クィックオーダー / ハートオブフレイム / 守りのミンネ / 心の棘,C-L,D-L,I-L,J-L,K-L,,,,,,
タカヤマン,L,5,スタープラチナ☆,90,亜1,https://eldersign.jp/img/mi/p/f0/052_star-vampire_1g7.png,アンブッシュ / ミラーズ / ユロール / 光のベール / 光の楔,HPブースト / クィックオーダー / ハートオブフレイム / リジェネレイト,C-L,D-L,I-L,J-L,K-L,,,,,,
タカヤマン,L,2,ダークヤング／緑狸,90,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g7.png,スキュアー / チャージ / ディスペル / ブラッドセイバー / 光の楔,守りのミンネ / 戦いのエール,D-L,K-L,,,,,,,,,
タカヤマン,L,1,アンクー／黒餡,82,亜1,https://eldersign.jp/img/mi/p/f0/044_ankou_1g7.png,フェアリーベイン / ベノムスクラッチ / ヴェンデッタ / 光のベール,守りのミンネ / 戦いのエール,E-L,,,,,,,,,,
タカヤマン,L,1,シルバードラゴン／撃,90,亜2,https://eldersign.jp/img/mi/p/f0/050_silver-dragon_2g7.png,ウォークライ / スキュアー / ベノムスクラッチ / 光のベール,守りのミンネ / 戦いのエール,H-L,,,,,,,,,,
タカヤマン,L,1,ハイドラ！,90,亜2,https://eldersign.jp/img/mi/p/f0/048_hydra_2g7.png,アウターキラー / アースクェイク / グランドスラム / スキュアー / チャージ,守りのミンネ / 戦いのエール,H-L,,,,,,,,,,
タカヤマン,L,1,シルバードラゴン／吼,90,亜1,https://eldersign.jp/img/mi/p/f0/050_silver-dragon_1g7.png,ウォークライ / カラカス / ヴェンデッタ / 光のベール / 光の楔,HPブースト / クィックオーダー,H-L,,,,,,,,,,
タカヤマン,L,1,ウルタールの猫／クロ,70,亜1,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_1g7.png,グリーンハーベスト / フォトケミカルスモッグ / フライト / 光のベール / 月光浴,守りのミンネ / 心の棘,H-L,,,,,,,,,,
キャスさん,F,9,黒い仔山羊,70,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png,インクリーズ / スキュアー / スタンピード / ベノムスクラッチ / 光のベール,レジストバインド / レジストポイズン / 守りのミンネ / 心の壁 / 戦いのエール,A-F,B-F,E-F,F-G,F-H,F-I,F-J,F-K,F-L,,
キャスさん,F,9,大災の化身,86,亜2,https://eldersign.jp/img/mi/p/f0/056_dhole_2g4.png,インクリーズ / カロウシブスピット / スタンピード / トライペック / ブラッドセイバー,レジストポイズン / 守りのミンネ / 心の壁 / 戦いのエール,A-F,B-F,E-F,F-G,F-H,F-I,F-J,F-K,F-L,,
キャスさん,F,6,殺せない獣マギ・サ,69,原,https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g7.png,アンブッシュ / エルフショット / ユロール / ルールオブドリームス / 光の楔,ハートオブオーシャン / ハートオブフレイム / リジェネレイト / 心の壁 / 心の棘,A-F,B-F,E-F,F-G,F-I,F-L,,,,,
キャスさん,F,5,第十四位相守護者,70,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,ディスペル / プロテクトディザスター / ミラーズ / 光のベール / 闇のベール,ハートオブフレイム / リジェネレイト,A-F,E-F,F-G,F-I,F-L,,,,,,
キャスさん,F,2,CelticTwilight.Ind,29,亜1,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_1g4.png,トランキリティ / ミラーズ / ルルハラント / 光のベール / 闇のベール,ハートオブオーシャン / ハートオブフレイム / リジェネレイト / リフレクション,B-F,F-H,,,,,,,,,
キャスさん,F,2,芯なる護り手,84,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g4.png,インクリーズ / グランドスラム / シャドウレイド / スキュアー / ヴェンデッタ,守りのミンネ / 戦いのエール,C-F,D-F,,,,,,,,,
