"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"ポリープ","L","9","ドール","66","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png","アースクェイク / ウォークライ / カロウシブスピット / スキュアー / チャージ","ハートオブウィンド / 命中ブースト / 心の壁 / 戦いのエール","A-L","B-L","D-L","E-L","F-L","G-L","H-L","J-L","K-L","",""
"ポリープ","L","5","グレムリン","69","亜1","https://eldersign.jp/img/mi/g/f0/021_gremlin_1g4.png","ウィンドボルト / フサリア / 光のベール / 光の楔 / 風葬","ハートオブウィンド / ミラージュ / 命中ブースト / 守りのミンネ / 心の棘 / 戦いのエール / 魔力ブースト","A-L","B-L","E-L","F-L","K-L","","","","","",""
"ポリープ","L","1","アルルーナ","47","原","https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png","エンジェルダスト / トランキリティ","ディレイオーダー / 守りのミンネ","A-L","","","","","","","","","",""
"ポリープ","L","3","F.S.M.","32","亜1","https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png","アゼランザ / ハスタリーザ / ヒーリング / フサリア","クィックオーダー / 命中ブースト / 心の棘 / 魔力ブースト","A-L","D-L","H-L","","","","","","","",""
"ポリープ","L","2","ワンプクリアランス","41","亜1","https://eldersign.jp/img/mi/g/f0/033_wamp_1g7.png","クリアランス / セメタリーゲート / チャージ / ヒカップ","クィックオーダー / ハートオブフレイム / ミラージュ / 命中ブースト","B-L","C-L","","","","","","","","",""
"ポリープ","L","5","スターヴァンパイア","63","原","https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g4.png","アンガドーリエラ / アンブッシュ / セメタリーゲート / フェアリーキラー / 光のベール","クィックオーダー / ミラージュ / 地味づくり","B-L","D-L","F-L","H-L","J-L","","","","","",""
"ポリープ","L","1","ティンダロスハウステ素材","41","原","https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g4.png","アムネジア / テラーコール / トライペック / フェイズアウト","守りのミンネ / 戦いのエール","C-L","","","","","","","","","",""
"ポリープ","L","2","エアリエル","41","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png","ウィンドボルト / テンペスト / ファイアボール / フサリア / ブラッドスティール","フレイムアシスト / フレイムバリア / 戦いのエール","C-L","G-L","","","","","","","","",""
"ポリープ","L","4","オールドワン","51","原","https://eldersign.jp/img/mi/g/f0/051_old-one_0g7.png","ヒーリング / ミラーズ / ユロール / 悪魔のトリル","リフレクション / 心の壁 / 心の棘 / 防火布 / 魔力ブースト","C-L","D-L","I-L","J-L","","","","","","",""
"ポリープ","L","3","ハイドラ","62","原","https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png","スキュアー / スタンピード / チャージ / ベノムスティング / ラーヴァフロウ","ディレイオーダー / ミラージュ / リフレクション / 守りのミンネ","E-L","F-L","G-L","","","","","","","",""
"ポリープ","L","3","ペリ","59","原","https://eldersign.jp/img/mi/g/f0/042_peri_0g7.png","アイギスシールド / アイスランス / コールドボルト / ペイルムーン / 水流","コールドアシスト / 防火布","E-L","H-L","K-L","","","","","","","",""
"ポリープ","L","1","アンクー","48","原","https://eldersign.jp/img/mi/g/f0/044_ankou_0g4.png","スキュアー / ダブルアタック / パンデミック / ベノムスクラッチ","ディレイオーダー / 守りのミンネ","G-L","","","","","","","","","",""
"ポリープ","L","2","ダークヤング","33","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","ガッシマ / チャージ / テラーコール / トライペック / 踏みつけ","ディレイオーダー / 命中ブースト / 守りのミンネ / 戦いのエール","I-L","J-L","","","","","","","","",""
"ポリープ","L","1","アトラク＝ナクア","53","原","https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g4.png","イーヴルフルート / ゴッサマーチェイン / セメタリーゲート / 闇の刻印 / 闇の楔","ディレイオーダー / 守りのミンネ","I-L","","","","","","","","","",""
"ポリープ","L","1","ビヤーキーヒヤデス","50","原","https://eldersign.jp/img/mi/s/f0/036_byakhee_0g4.png","スカラド / ダークボルト / ヒヤデスウィンド / フサリア / 闇の刻印","心の棘 / 魔力ブースト","I-L","","","","","","","","","",""
"ポリープ","L","1","セイレン","55","亜2","https://eldersign.jp/img/mi/g/f0/024_seiren_2g4.png","アウェイクニング / エルフショット / 光のベール","心の棘 / 魔力ブースト","K-L","","","","","","","","","",""
"酒と泪","H","10","ハイドラ","70","原","https://eldersign.jp/img/mi/g/f0/048_hydra_0g7.png","クァドラストライク / ラーヴァフロウ / 炎のベール / 誘い受け / 踏みつけ","エンジェリックウィング","A-H","B-H","C-H","D-H","E-H","F-H","G-H","H-I","H-J","H-K",""
"酒と泪","H","9","アークディスプレイサー","72","亜2","https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g4.png","スリープクラウド / ソリッドファントム / ディスプレイスメント / ハードブロウ / ホロウワールド","リフレクション / 防御ブースト","A-H","B-H","D-H","F-H","G-H","H-I","H-J","H-K","H-L","",""
"酒と泪","H","11","ドール (1)","79","亜1","https://eldersign.jp/img/mi/p/f0/056_dhole_1g7.png","アースクェイク / カロウシブスピット / スカラド / ダルバドーハ / 炎の刻印","エンジェリックウィング / リジェネレイト / リフレクション","A-H","B-H","C-H","D-H","E-H","F-H","G-H","H-I","H-J","H-K","H-L"
"酒と泪","H","10","ドール (2)","86","亜2","https://eldersign.jp/img/mi/p/f0/056_dhole_2g4.png","アースクェイク / スカラド / ダルバドーハ / 炎の楔 / 熱傷","ハートオブフレイム / リジェネレイト / 守りのミンネ","A-H","B-H","C-H","D-H","E-H","F-H","G-H","H-I","H-J","H-K",""
"酒と泪","H","2","オールドワン","70","原","https://eldersign.jp/img/mi/g/f0/051_old-one_0g7.png","デルバイス / トランキリティ / ミラーズ / ラストシュリーク","リフレクション / 防御ブースト","C-H","E-H","","","","","","","","",""
"酒と泪","H","1","ペリ","60","亜2","https://eldersign.jp/img/mi/p/f0/042_peri_2g7.png","パイロクラズム / ムーランルージュ / レーヴァテイン / 光の楔 / 夢の終わり","リジェネレイト / リフレクション","H-L","","","","","","","","","",""
"酒と泪","H","1","エアリエル","70","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png","サクション / ストームワーニング / テンペスト / バニシュ / フェアリーエイド","ハートオブフレイム","H-L","","","","","","","","","",""
"ショーンマイケル","D","10","アンクー","70","原","https://eldersign.jp/img/mi/g/f0/044_ankou_0g7.png","アイスボール / デスサイズ / パンデミック / ビーストキラー / フラッシュフラッド","セントリー / ハートオブフレイム","A-D","B-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L",""
"ショーンマイケル","D","10","グリマルキン","70","亜1","https://eldersign.jp/img/mi/g/f0/085_grimalkin_1g4.png","グリムシャドウ / フラッシュフラッド / ブラッドムーン / ポイズンクラウド / ルビーレイン","リジェネレイト","A-D","B-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L",""
"ショーンマイケル","D","10","スノウ3","68","亜2","https://eldersign.jp/img/mi/g/f0/020_snow_2g7.png","コールドボルト / スノウストーム / スリートストーム / パンデミック / 氷の花","HPブースト / クィックオーダー","A-D","B-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L",""
"ショーンマイケル","D","10","ケット・ビー","70","亜2","https://eldersign.jp/img/mi/g/f0/008_caitsith_2g4.png","エルフショット / コールドウェーブ / スロウ / パンデミック / フラッシュフラッド","エンジェリックウィング / 敏捷ブースト","A-D","B-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L",""
"ショーンマイケル","D","1","ペリュトン","64","亜1","https://eldersign.jp/img/mi/p/f0/047_peryton_1g4.png","シャドウスティール / ステイシス / ベノムスクラッチ","","C-D","","","","","","","","","",""
"ショーンマイケル","D","1","ペリ","69","原","https://eldersign.jp/img/mi/g/f0/042_peri_0g4.png","リヴァイヴ","フェアリークッキー","C-D","","","","","","","","","",""
"ショーンマイケル","D","1","モーラ (1)","43","原","https://eldersign.jp/img/mi/s/f0/022_mora_0g7.png","ヒーリング / ブラッドスティール / ペイルムーン / リベレイション / ロストフォーチュン","フェアリークッキー","C-D","","","","","","","","","",""
"ショーンマイケル","D","1","モーラ (2)","52","亜1","https://eldersign.jp/img/mi/g/f0/022_mora_1g4.png","グリムシャドウ / ヒーリング / ブラッドスティール / ポイズンクラウド / リベレイション","フェアリークッキー","C-D","","","","","","","","","",""
"けけけけ","G","11","ダークヤング","70","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png","のしかかり / ガッシマ / スタンピード","エンジェリックウィング","A-G","B-G","C-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","G-L"
"けけけけ","G","11","ドール","70","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g7.png","のしかかり / カロウシブスピット / スタンピード","エンジェリックウィング / ハートオブオーシャン","A-G","B-G","C-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","G-L"
"けけけけ","G","11","グレムリン","50","原","https://eldersign.jp/img/mi/s/f0/021_gremlin_0g4.png","光の楔 / 闇の刻印 / 闇の楔","心の壁 / 心の棘","A-G","B-G","C-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","G-L"
