"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"いも","I","6","F.S.M.アゼランザ","37","原","https://eldersign.jp/img/mi/g/f0/053_fsm_0g7.png","アゼランザ / ダークボルト / ハスタリーザ / ルビーライト / 光のベール","リジェネレイト / 守りのミンネ / 心の棘","A-I","B-I","D-I","E-I","G-I","I-K","","","","",""
"いも","I","6","ダークヤング","24","亜2","https://eldersign.jp/img/mi/p/f0/055_dark-young_2g4.png","くすぐり / ガッシマ / スタンピード / チャージ","セントリー / リジェネレイト","A-I","B-I","D-I","E-I","G-I","I-K","","","","",""
"いも","I","6","ユロール完","27","原","https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png","エルフショット / コールドボルト / デルバイス / ミラーズ / ユロール","ミラージュ / 守りのミンネ / 心の棘","A-I","B-I","D-I","E-I","G-I","I-K","","","","",""
"いも","I","5","アトラク＝ナクア","20","原","https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g7.png","ゴッサマーチェイン / ダークボルト / ミラーズ / ユロール","クィックオーダー / 地味づくり","A-I","B-I","D-I","G-I","I-K","","","","","",""
"いも","I","1","シムルグ","36","原","https://eldersign.jp/img/mi/g/f0/046_simorgh_0g4.png","アウターキラー / スタンピード / ダブルアタック","戦いのエール / 防御ブースト","C-I","","","","","","","","","",""
"いも","I","1","パズズ","25","原","https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g4.png","ダブルアタック / チャージ / デルタスラッシュ / ドラゴニックロア","ミラージュ / 命中ブースト","C-I","","","","","","","","","",""
"いも","I","1","ペリュトン","42","亜2","https://eldersign.jp/img/mi/p/f0/047_peryton_2g4.png","カラカス / ヒーリング / 光の楔 / 風葬","守りのミンネ / 戦いのエール","C-I","","","","","","","","","",""
"いも","I","1","ウルタールの猫","23","原","https://eldersign.jp/img/mi/s/f0/065_cats-of-ulthar_0g7.png","カラカス / ヒーリング / 月光浴","命中ブースト / 攻撃ブースト","C-I","","","","","","","","","",""
"いも","I","1","オールドワン","33","原","https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png","ダークボルト / ミラーズ / ユロール","リジェネレイト / 心の棘","E-I","","","","","","","","","",""
"いも","I","4","フラーユ","31","原","https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png","アイスランス / ヒヤデスウィンド / ヒーリング / ファイアボルト","ハートオブフレイム / リジェネレイト / 魔力ブースト","F-I","H-I","I-J","I-L","","","","","","",""
"いも","I","1","ナハツェーラー","12","原","https://eldersign.jp/img/mi/s/f0/074_nachzehrer_0g4.png","スリープクラウド / ブラッドセイバー","ハートオブフレイム","F-I","","","","","","","","","",""
"いも","I","4","エアリエル","40","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png","アイスランス / ウィンドボルト / セメタリーゲート / テンペスト / フェアリーエイド","ハートオブウィンド / ミラージュ","F-I","H-I","I-J","I-L","","","","","","",""
"いも","I","4","サキュバス","28","亜1","https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png","アウェイクニング / セメタリーゲート / ペイルムーン / 悪魔のトリル","HPブースト / クィックオーダー / ハートオブマーブル / 敏捷ブースト","F-I","H-I","I-J","I-L","","","","","","",""
"いも","I","3","ペイル","30","亜2","https://eldersign.jp/img/mi/g/f0/022_mora_2g4.png","エルフショット / ダークボルト / ブラッドスティール / ペイルムーン","ハートオブフレイム / ミラージュ / 守りのミンネ / 心の棘","H-I","I-J","I-L","","","","","","","",""
"やなぎかぜ","E","8","ワイバーン","38","亜1","https://eldersign.jp/img/mi/g/f0/029_wyvern_1g4.png","スパイクテイル / ダブルアタック / チャージ / デルタスラッシュ / ベノムスティング","ミラージュ","A-E","C-E","E-G","E-H","E-I","E-J","E-K","E-L","","",""
"やなぎかぜ","E","8","ドール","31","亜2","https://eldersign.jp/img/mi/p/f0/056_dhole_2g4.png","アースクェイク / テラーコール / バインドグラスプ / ファストストライク / ベノムスティング","守りのミンネ / 攻撃ブースト","A-E","C-E","E-G","E-H","E-I","E-J","E-K","E-L","","",""
"やなぎかぜ","E","8","F.S.M.","29","原","https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png","ウィンドボルト / エルフショット / コールドボルト / ハスタリーザ","守りのミンネ / 心の棘 / 悪目立ち","A-E","C-E","E-G","E-H","E-I","E-J","E-K","E-L","","",""
"やなぎかぜ","E","8","グレムリン","39","原","https://eldersign.jp/img/mi/s/f0/021_gremlin_0g4.png","ウィンドボルト / エルフショット / ストーン / ソニックブーム / ダークボルト / 風葬","守りのミンネ / 悪目立ち","A-E","C-E","E-G","E-H","E-I","E-J","E-K","E-L","","",""
"やなぎかぜ","E","3","グウィリオン","50","亜2","https://eldersign.jp/img/mi/g/f0/005_gwyllion_2g7.png","イーグルアイ / エイミング / ダブルアタック / チャージ / ファストブレード","心の壁","B-E","D-E","E-F","","","","","","","",""
"やなぎかぜ","E","3","スキュラ","39","亜1","https://eldersign.jp/img/mi/g/f0/023_scylla_1g4.png","アイスランス / コールドボルト / バインドグラスプ / ファイアボルト / 水流","レジストチャーム / 魔力ブースト","B-E","D-E","E-F","","","","","","","",""
"やなぎかぜ","E","3","セイレン","18","亜1","https://eldersign.jp/img/mi/g/f0/024_seiren_1g4.png","アウェイクニング / ダークボルト / ヒーリング / 悪魔のトリル","敏捷ブースト","B-E","D-E","E-F","","","","","","","",""
"やなぎかぜ","E","3","フラーユ","20","原","https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png","コールドウェーブ / コールドボルト / リベレイション / 春の雨 / 水流","命中ブースト / 攻撃ブースト","B-E","D-E","E-F","","","","","","","",""
"覚者ロイ","K","10","ダークヤング (1)","31","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","イートアライブ / ガッシマ / チャージ / ハードブロウ","戦いのエール","A-K","C-K","D-K","E-K","F-K","G-K","H-K","I-K","J-K","K-L",""
"覚者ロイ","K","10","ダークヤング (2)","31","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","イボニーシード / ガッシマ / チャージ / ニグラーヌ / ハードブロウ","リジェネレイト","A-K","C-K","D-K","E-K","F-K","G-K","H-K","I-K","J-K","K-L",""
"覚者ロイ","K","10","アトラク＝ナクア","24","原","https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g7.png","ゴッサマーチェイン / テラーコール / ヒーリング / ミラーズ / ユロール / ルールオブドリームス","HPブースト / クィックオーダー / 心の棘","A-K","C-K","D-K","E-K","F-K","G-K","H-K","I-K","J-K","K-L",""
"覚者ロイ","K","7","ショゴス","17","亜2","https://eldersign.jp/img/mi/g/f0/034_shoggoth_2g7.png","アンブッシュ / ヒーリング / フォトケミカルスモッグ / プロテクトディザスター / 悪魔のトリル","HPブースト / クィックオーダー / レジストスリープ / 守りのミンネ","A-K","C-K","E-K","G-K","I-K","J-K","K-L","","","",""
