player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
キャスさん,L,6,黒い仔山羊,90,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g4.png,インクリーズ / スキュアー / トランプル / ベノムスクラッチ / 光のベール,レジストバインド / レジストポイズン / 守りのミンネ / 心の壁 / 戦いのエール,A-L,C-L,D-L,E-L,H-L,K-L,,,,,
キャスさん,L,6,大災の化身,89,亜2,https://eldersign.jp/img/mi/p/f0/056_dhole_2g4.png,インクリーズ / カロウシブスピット / スキュアー / トランプル / ブラッドセイバー,レジストポイズン / 守りのミンネ / 心の壁 / 戦いのエール,A-L,C-L,D-L,E-L,H-L,K-L,,,,,
キャスさん,L,5,殺せない獣マギ・サ,81,亜2,https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_2g4.png,アンブッシュ / ユロール / ルールオブドリームス / 光のベール / 光の楔,ハートオブオーシャン / リジェネレイト / 守りのミンネ / 心の壁 / 心の棘,A-L,D-L,E-L,H-L,K-L,,,,,,
キャスさん,L,5,第十四位相守護者,86,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,ディスペル / プロテクトディザスター / ミラーズ / 闇のベール / 闇の楔,ハートオブフレイム / リジェネレイト / 心の壁,A-L,D-L,E-L,H-L,K-L,,,,,,
キャスさん,L,2,ディーファの自由帳,79,亜2,https://eldersign.jp/img/mi/p/f1/122_barometz_2g7.png,ゴールデンフリース / ブラッドセイバー / 光のベール / 光の楔 / 光合成,守りのミンネ / 心の壁 / 戦いのエール,B-L,G-L,,,,,,,,,
キャスさん,L,2,Maulohse.Zwei,85,亜1,https://eldersign.jp/img/mi/p/f0/040_alrunes_1g7.png,ストーン / ストーンレイン / ベノムスクラッチ / ホワイトインペール / 光の刻印,レジストポイズン / 戦いのエール,B-L,G-L,,,,,,,,,
キャスさん,L,2,星を視る者,84,亜2,https://eldersign.jp/img/mi/p/f0/040_alrunes_2g7.png,ストーン / ストーンレイン / フサリア / ホワイトインペール / 光の刻印,レジストポイズン / 戦いのエール,B-L,G-L,,,,,,,,,
キャスさん,L,1,黒の揺りかご,56,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,キャンセレイション / フォトケミカルスモッグ / ペイルムーン / 光のベール / 光の楔,守りのミンネ / 心の壁,B-L,,,,,,,,,,
キャスさん,L,1,大いなる闇の虚像,70,亜2,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g7.png,アンブッシュ / フォトケミカルスモッグ / ルルハラント / 光のベール / 光の楔,クィックオーダー / 地味づくり,C-L,,,,,,,,,,
キャスさん,L,1,試作零号,66,亜1,https://eldersign.jp/img/mi/p/f0/052_star-vampire_1g4.png,キャンセレイション / プロテクトディザスター / ミラーズ / ユロール / 闇のベール,クィックオーダー / 地味づくり,C-L,,,,,,,,,,
キャスさん,L,3,芯なる護り手,88,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g4.png,グランドスラム / シャドウレイド / スキュアー / トランプル / ヴェンデッタ,守りのミンネ / 戦いのエール,F-L,I-L,J-L,,,,,,,,
キャスさん,L,3,天従の大禍鬼,90,亜1,https://eldersign.jp/img/mi/p/f0/096_tiamat_1g7.png,ウォークライ / スキュアー / トランプル / ビーストベイン / ブラッドセイバー,守りのミンネ / 戦いのエール,F-L,I-L,J-L,,,,,,,,
