player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
ミー,D,7,ティターニア,50,亜1,https://eldersign.jp/img/mi/p/f1/106_titania_1g4.png,アウェイクニング / サンクンシティ / セメタリーゲート / ホワイトインペール,HPブースト / クィックオーダー / ハートオブオーシャン / 命中ブースト / 心の棘 / 悪目立ち,A-D,B-D,D-E,D-G,D-I,D-K,D-L,,,,
ミー,D,11,深遠なるリース,66,亜2,https://eldersign.jp/img/mi/g/f1/105_plant-rhys-dwfn_2g7.png,オプティカルハーブ / ストーン / ネクター / ペイルムーン / 悪魔のトリル,ハートオブオーシャン / 命中ブースト / 守りのミンネ,A-D,B-D,C-D,D-E,D-F,D-G,D-H,D-I,D-J,D-K,D-L
ミー,D,11,エアリエル,68,亜2,https://eldersign.jp/img/mi/p/f0/039_ariel_2g7.png,テンペスト / ファイアランス / フェアリーエイド / フサリア / ルビーレイン,ハートオブウィンド / ハートオブオーシャン / ミラージュ / 命中ブースト / 守りのミンネ,A-D,B-D,C-D,D-E,D-F,D-G,D-H,D-I,D-J,D-K,D-L
ミー,D,11,バンシー,61,亜2,https://eldersign.jp/img/mi/g/f0/097_banshee_2g4.png,エーテルクラウド / セメタリーゲート / ヒヤデスウィンド / フェイト / フューネラルマーチ,レジストバインド / 命中ブースト / 心の棘,A-D,B-D,C-D,D-E,D-F,D-G,D-H,D-I,D-J,D-K,D-L
ミー,D,4,ティンダロスハウンド,52,亜2,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_2g4.png,のしかかり / チャージ / バインドグラスプ / フェイズアウト / ルルハラント,クィックオーダー / 悪目立ち,C-D,D-F,D-H,D-J,,,,,,,
☆新九郎☆,J,5,スキュラ,70,原,https://eldersign.jp/img/mi/g/f0/023_scylla_0g7.png,アイスランス / バインドグラスプ / ヒーリング / ブリザード / 氷の刻印,カウンター / 防御ブースト,A-J,E-J,F-J,H-J,J-L,,,,,,
☆新九郎☆,J,1,ハイドラ (1),69,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g7.png,クァドラストライク / チャージ / ハードブロウ / ベノムスティング / ラーヴァフロウ,エンジェリックウィング / ハートオブオーシャン,C-J,,,,,,,,,,
☆新九郎☆,J,3,ハイドラ (2),63,亜1,https://eldersign.jp/img/mi/p/f0/048_hydra_1g4.png,クァドラストライク / ダブルアタック / ヒーリング / ベノムスティング / ラーヴァフロウ,エンジェリックウィング / ハートオブオーシャン / 守りのミンネ,A-J,C-J,J-L,,,,,,,,
☆新九郎☆,J,4,バステト,57,原,https://eldersign.jp/img/mi/g/f1/110_bastet_0g7.png,ウジャトの瞳 / マウ・バスト / 光のベール / 日光浴 / 火葬,エンジェリックウィング / セントリー / ハートオブマーブル / リジェネレイト,A-J,B-J,C-J,J-L,,,,,,,
☆新九郎☆,J,5,スノウ,70,亜2,https://eldersign.jp/img/mi/g/f0/020_snow_2g7.png,アイスランス / スノウストーム / スリートストーム / ヒーリング / 氷の花,リジェネレイト / 魔力ブースト,A-J,E-J,F-J,H-J,J-L,,,,,,
☆新九郎☆,J,1,ブラスドラゴン (1),65,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,チャージ / ドラゴンスケイル / ハードブロウ / フレア,ハートオブウィンド,B-J,,,,,,,,,,
☆新九郎☆,J,1,ブラスドラゴン (2),63,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,チャージ / ドラゴンスケイル / ハードブロウ / ファイアブレス,リジェネレイト,B-J,,,,,,,,,,
☆新九郎☆,J,1,シルバードラゴン,45,原,https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png,アブソリュートゼロ / エーテルクラウド / ブリザード,リジェネレイト / 魔力ブースト,B-J,,,,,,,,,,
☆新九郎☆,J,1,ラプシヌプルクル,57,亜1,https://eldersign.jp/img/mi/g/f0/031_rap-ush-nupuru-kuru_1g7.png,ファイアランス / メガリス / リヴァイヴ / 火葬 / 炎の楔,,C-J,,,,,,,,,,
☆新九郎☆,J,4,ダークヤング (1),59,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,インクリーズ / ガッシマ / ダブルアタック / チャージ / ニグラーヌ,カウンター / セントリー / リジェネレイト / 守りのミンネ,D-J,G-J,I-J,J-K,,,,,,,
☆新九郎☆,J,4,ダークヤング (2),54,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png,インクリーズ / ガッシマ / チャージ / ニグラーヌ / フェアリーベイン,セントリー / ミラージュ / リジェネレイト / 命中ブースト,D-J,G-J,I-J,J-K,,,,,,,
☆新九郎☆,J,4,アークディスプレイサー,53,原,https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g7.png,クルセイド / ヒーリング / ホロウワールド / ランドスライド / 風葬,エンジェリックウィング / セントリー / リジェネレイト,D-J,G-J,I-J,J-K,,,,,,,
☆新九郎☆,J,4,オールドワン,52,亜1,https://eldersign.jp/img/mi/p/f0/051_old-one_1g4.png,ヒヤデスウィンド / ヒーリング / ミラーズ / ユロール / 合葬,リジェネレイト / 命中ブースト / 守りのミンネ / 魔力ブースト,D-J,G-J,I-J,J-K,,,,,,,
☆新九郎☆,J,3,アルルーナ前,70,原,https://eldersign.jp/img/mi/g/f0/040_alrunes_0g7.png,エルフショット / エンジェルダスト / ヒーリング / 滅びの翼 / 風葬,リジェネレイト / 守りのミンネ,E-J,F-J,H-J,,,,,,,,
☆新九郎☆,J,3,ゴブリンキング,62,原,https://eldersign.jp/img/mi/g/f0/084_goblin-king_0g4.png,インクリーズ / ストーンレイン / ホロウワールド / メガリス / 光のベール,ハートオブマーブル,E-J,F-J,H-J,,,,,,,,
なまはる,F,7,フラーユ,85,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,パンデミック / ヒヤデスウィンド / フサリア / ベノムスクラッチ / 桜花泡影,フレイムアシスト / 魔力ブースト,A-F,C-F,E-F,F-G,F-H,F-J,F-L,,,,
なまはる,F,7,エアリエル,59,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png,ステイシス / ストーンレイン / テンペスト / フェアリーエイド / 風切り,予習復習,A-F,C-F,E-F,F-G,F-H,F-J,F-L,,,,
なまはる,F,7,サキュバス,89,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,スタンダールシンドローム / ストーンレイン / スノウストーム / スリートストーム / リヴァイヴ,コールドアシスト / 予習復習,A-F,C-F,E-F,F-G,F-H,F-J,F-L,,,,
なまはる,F,7,セイレン,70,亜2,https://eldersign.jp/img/mi/g/f0/024_seiren_2g7.png,アウェイクニング / セメタリーゲート / ヒーリング / ペイルムーン / ポイズンクラウド,クィックオーダー,A-F,C-F,E-F,F-G,F-H,F-J,F-L,,,,
なまはる,F,4,ブラスドラゴン (1),70,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,アイスブランド / ガッシマ / スタンピード / ドラゴンスケイル / ヴェンデッタ,守りのミンネ / 戦いのエール,B-F,D-F,F-I,F-K,,,,,,,
なまはる,F,4,ブラスドラゴン (2),79,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g4.png,ガッシマ / スタンピード / ドラゴンスケイル / ベノムスティング / 光の刻印,戦いのエール / 防御ブースト,B-F,D-F,F-I,F-K,,,,,,,
なまはる,F,4,ペリ,70,原,https://eldersign.jp/img/mi/g/f0/042_peri_0g4.png,アウローラ / ヒーリングヘイズ / フロストコラムス / ルナエクリプス / 水のベール,コールドアシスト,B-F,D-F,F-I,F-K,,,,,,,
なまはる,F,4,グランガッチ,70,原,https://eldersign.jp/img/mi/g/f1/114_gurangatch_0g7.png,アンダートウ / アースクェイク / ソニックブーム / ダルバドーハ / 日光浴,守りのミンネ / 戦いのエール,B-F,D-F,F-I,F-K,,,,,,,
あかり,K,11,グリまる,70,亜1,https://eldersign.jp/img/mi/g/f0/085_grimalkin_1g4.png,ウィンドボルト / ファイアボルト / ブラッドムーン / ベノムスクラッチ,ライスボール・シャケ / ライスボール・ツナ,A-K,B-K,C-K,D-K,E-K,F-K,G-K,H-K,I-K,J-K,K-L
あかり,K,11,アリス,66,亜1,https://eldersign.jp/img/mi/g/f0/092_dracae_1g4.png,コールドボルト / ベノムスクラッチ / ペトロガス / 早瀬 / 水流,戦いのエール,A-K,B-K,C-K,D-K,E-K,F-K,G-K,H-K,I-K,J-K,K-L
あかり,K,11,える,67,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ウィンドボルト / ストームワーニング / テンペスト / ファイアランス / フェアリーエイド,心の棘,A-K,B-K,C-K,D-K,E-K,F-K,G-K,H-K,I-K,J-K,K-L
あかり,K,11,ふゆこ,68,亜2,https://eldersign.jp/img/mi/g/f0/020_snow_2g4.png,アイスボール / スノウストーム / スリートストーム / セメタリーゲート / ファイアボルト,レジストバインド,A-K,B-K,C-K,D-K,E-K,F-K,G-K,H-K,I-K,J-K,K-L
シト,E,11,ア・ドライグ・ゴッホ,70,原,https://eldersign.jp/img/mi/g/f0/071_y-ddraig-goch_0g7.png,スパイクテイル / バインドグラスプ / ベノムスティング / 光のベール,守りのミンネ / 戦いのエール,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-K,E-L
シト,E,11,ブラスドラゴン,47,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g1.png,スキュアー / ダブルアタック / チャージ / 光の刻印,守りのミンネ / 戦いのエール,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-K,E-L
シト,E,11,ウルタールの猫,43,亜2,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_2g7.png,フォトケミカルスモッグ / フライト / 月光浴 / 風葬,クィックオーダー / 命中ブースト,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-K,E-L
