player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
キャスさん,C,7,黒い仔山羊,90,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g4.png,インクリーズ / スキュアー / トランプル / ベノムスクラッチ / 光のベール,レジストバインド / レジストポイズン / 守りのミンネ / 心の壁 / 戦いのエール,A-C,B-C,C-D,C-E,C-H,C-I,C-L,,,,
キャスさん,C,7,大災の化身,90,亜2,https://eldersign.jp/img/mi/p/f0/056_dhole_2g4.png,インクリーズ / カロウシブスピット / スキュアー / トランプル / ブラッドセイバー,レジストポイズン / 守りのミンネ / 戦いのエール,A-C,B-C,C-D,C-E,C-H,C-I,C-L,,,,
キャスさん,C,5,殺せない獣マギ・サ,82,亜2,https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_2g4.png,アンブッシュ / ユロール / ルールオブドリームス / 光のベール / 光の楔,ハートオブオーシャン / リジェネレイト / 守りのミンネ / 心の壁 / 心の棘,A-C,B-C,C-E,C-I,C-L,,,,,,
キャスさん,C,5,第十四位相守護者,87,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,ディスペル / プロテクトディザスター / ミラーズ / 闇のベール / 闇の楔,ハートオブフレイム / リジェネレイト / 心の壁,A-C,B-C,C-E,C-I,C-L,,,,,,
キャスさん,C,2,大いなる闇の虚像,70,亜2,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g7.png,アンブッシュ / フォトケミカルスモッグ / ルルハラント / 光のベール / 光の楔,クィックオーダー / 地味づくり,C-D,C-H,,,,,,,,,
キャスさん,C,2,試作零号,67,亜1,https://eldersign.jp/img/mi/p/f0/052_star-vampire_1g4.png,キャンセレイション / プロテクトディザスター / ミラーズ / ユロール / 光の楔,クィックオーダー / 地味づくり,C-D,C-H,,,,,,,,,
キャスさん,C,3,ディーファの自由帳,85,亜2,https://eldersign.jp/img/mi/p/f1/122_barometz_2g7.png,ゴールデンフリース / ブラッドセイバー / 光のベール / 光の楔 / 光合成,レジストポイズン / 守りのミンネ / 心の壁,C-F,C-G,C-K,,,,,,,,
キャスさん,C,3,Maulohse.Zwei,90,亜1,https://eldersign.jp/img/mi/p/f0/040_alrunes_1g7.png,ストーン / ストーンレイン / ベノムスクラッチ / ホワイトインペール / 光の刻印,レジストペトリ / レジストポイズン / 守りのミンネ / 戦いのエール,C-F,C-G,C-K,,,,,,,,
キャスさん,C,3,星を視る者,90,亜2,https://eldersign.jp/img/mi/p/f0/040_alrunes_2g7.png,ストーン / ストーンレイン / フサリア / ホワイトインペール / 光の刻印,レジストポイズン / 守りのミンネ / 心の壁 / 戦いのエール,C-F,C-G,C-K,,,,,,,,
キャスさん,C,2,神形を継ぐ者,64,亜1,https://eldersign.jp/img/mi/g/f0/089_treant_1g7.png,キャンセレイション / リフレッシュフィールド / 光のベール / 光の楔 / 光合成,レジストポイズン / 守りのミンネ / 心の壁,C-F,C-G,,,,,,,,,
キャスさん,C,1,芯なる護り手,89,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g4.png,グランドスラム / シャドウレイド / スキュアー / トランプル / ヴェンデッタ,守りのミンネ / 戦いのエール,C-J,,,,,,,,,,
キャスさん,C,1,天従の大禍鬼,90,亜1,https://eldersign.jp/img/mi/p/f0/096_tiamat_1g7.png,ウォークライ / スキュアー / トランプル / ビーストベイン / ブラッドセイバー,守りのミンネ / 戦いのエール,C-J,,,,,,,,,,
キャスさん,C,1,流転の証明者,72,亜2,https://eldersign.jp/img/mi/p/f1/110_bastet_2g4.png,カラカス / ディスペル / ヒーリングヘイズ / マウ・バスト / 光のベール,守りのミンネ / 戦いのエール,C-J,,,,,,,,,,
キャスさん,C,1,星を待つ道程,64,亜1,https://eldersign.jp/img/mi/p/f0/046_simorgh_1g1.png,カラカス / 光のベール / 光の楔 / 日光浴 / 月光浴,クィックオーダー / ボディケア,C-J,,,,,,,,,,
キャスさん,C,1,虹と暮す女王,69,亜1,https://eldersign.jp/img/mi/p/f0/039_ariel_1g4.png,ホワイトインペール,守りのミンネ / 戦いのエール,C-K,,,,,,,,,,
タカヤマン,L,2,バステト／泪,90,亜2,https://eldersign.jp/img/mi/p/f1/110_bastet_2g7.png,ナインライヴズ / ホワイトインペール / マウ・バスト / ヴェンデッタ / 光のベール,守りのミンネ / 戦いのエール,A-L,H-L,,,,,,,,,
タカヤマン,L,4,バステト／瞳,90,亜2,https://eldersign.jp/img/mi/p/f1/110_bastet_2g7.png,ペイルムーン / ホワイトインペール / マウ・バスト / ヴァルキリージャベリン / ヴェンデッタ,クィックオーダー / ボディケア / 守りのミンネ / 戦いのエール,A-L,F-L,H-L,J-L,,,,,,,
タカヤマン,L,2,バステト／愛,90,亜1,https://eldersign.jp/img/mi/p/f1/110_bastet_1g4.png,カラカス / ナインライヴズ / フォトケミカルスモッグ / マウ・バスト / 日光浴,守りのミンネ / 戦いのエール,A-L,H-L,,,,,,,,,
タカヤマン,L,2,ウルタールの猫／にゃー,70,亜1,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_1g7.png,グリーンハーベスト / ナインライヴズ / 光のベール / 光の楔 / 月光浴,クィックオーダー / メンタルケア,A-L,H-L,,,,,,,,,
タカヤマン,L,4,ブラスドラゴン／赤燐,90,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g7.png,スキュアー / トランプル / ブラッドセイバー / ヴェンデッタ / 光のベール,守りのミンネ / 戦いのエール,B-L,C-L,F-L,J-L,,,,,,,
タカヤマン,L,5,ハイドラ！,90,亜2,https://eldersign.jp/img/mi/p/f0/048_hydra_2g7.png,アースクェイク / インクリーズ / グランドスラム / スキュアー / トランプル,守りのミンネ / 戦いのエール,B-L,C-L,F-L,J-L,K-L,,,,,,
タカヤマン,L,3,シルバードラゴン／吼,90,亜1,https://eldersign.jp/img/mi/p/f0/050_silver-dragon_1g7.png,ウォークライ / カラカス / ヴェンデッタ / 光のベール / 光の楔,クィックオーダー / メンタルケア / ローズイズレッド / 守りのミンネ,B-L,C-L,K-L,,,,,,,,
タカヤマン,L,5,ウルタールの猫／あお,70,原,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_0g7.png,フライト / リフレッシュフィールド / 光のベール / 光の楔 / 月光浴,ローズイズレッド / 守りのミンネ / 心の棘,B-L,C-L,F-L,J-L,K-L,,,,,,
タカヤマン,L,1,アンクー／黒餡,86,亜1,https://eldersign.jp/img/mi/p/f0/044_ankou_1g7.png,フェアリーキラー / ヴェンデッタ,守りのミンネ / 戦いのエール,D-L,,,,,,,,,,
タカヤマン,L,1,ヴァルキュリア／紅,90,亜2,https://eldersign.jp/img/mi/p/f0/099_valkyyrja_2g7.png,グランドスラム / ヴェンデッタ,守りのミンネ / 戦いのエール,D-L,,,,,,,,,,
タカヤマン,L,2,ゴブリンキング【C】,90,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g7.png,アウローラ / ストーンレイン / ネクロラトリー / フェアリーエイド / 光の楔,クィックオーダー / ボディケア,D-L,I-L,,,,,,,,,
タカヤマン,L,2,サキュバスクイーン,90,亜2,https://eldersign.jp/img/mi/p/f0/043_succubus_2g7.png,アウローラ / サルガッソー / フェアリーエイド / フォトケミカルスモッグ / 光のベール,クィックオーダー / メンタルケア,D-L,I-L,,,,,,,,,
タカヤマン,L,2,ダークヤング／赤狐,90,亜1,https://eldersign.jp/img/mi/p/f0/055_dark-young_1g7.png,アースクェイク / インクリーズ / スキュアー / トランプル / 光の楔,守りのミンネ / 戦いのエール,E-L,G-L,,,,,,,,,
タカヤマン,L,1,ティンダロスハウンド@,81,亜1,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_1g4.png,スキュアー / フェイズアウト / ルルハラント / 光のベール / 光の楔,リジェネレイト / 守りのミンネ,E-L,,,,,,,,,,
タカヤマン,L,2,F.S.M.～②,90,亜2,https://eldersign.jp/img/mi/p/f0/053_fsm_2g7.png,テンペスト / フォトケミカルスモッグ / ユロール / 光の楔,守りのミンネ / 心の壁 / 心の棘,E-L,G-L,,,,,,,,,
タカヤマン,L,2,スタープラチナ☆,90,亜1,https://eldersign.jp/img/mi/p/f0/052_star-vampire_1g7.png,アンブッシュ / ミラーズ / ユロール / 光のベール / 光の楔,ハートオブフレイム / リジェネレイト / 守りのミンネ / 心の壁,E-L,G-L,,,,,,,,,
タカヤマン,L,1,ダークヤング／緑狸,90,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g7.png,インクリーズ / グランドスラム / スキュアー / ブラッドセイバー,守りのミンネ / 戦いのエール,G-L,,,,,,,,,,
タカヤマン,L,1,ゴブリンキング【A】,90,亜1,https://eldersign.jp/img/mi/p/f0/084_goblin-king_1g7.png,アゼランザ / スキュアー / ストーンレイン / フィースト / リフレッシュフィールド,守りのミンネ / 戦いのエール,I-L,,,,,,,,,,
タカヤマン,L,1,ゴブリンキング【B】,90,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g4.png,ストーン / ストーンレイン / ブラッドセイバー / ルルハラント / ルールオブドリームス,守りのミンネ / 戦いのエール,I-L,,,,,,,,,,
タカヤマン,L,1,ハイドラ？？,90,亜1,https://eldersign.jp/img/mi/p/f0/048_hydra_1g4.png,アースクェイク / ウォークライ / スキュアー / フォトケミカルスモッグ / ブラッドセイバー,守りのミンネ / 戦いのエール,K-L,,,,,,,,,,
カリスト,K,3,ゴブリンロード,90,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g7.png,ストーン / ストーンレイン / ホワイトインペール / ルルハラント / 光の刻印,エンジェリックウィング / 心の壁 / 戦いのエール,A-K,B-K,K-L,,,,,,,,
カリスト,K,3,ゴブリンエンペラー,90,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g7.png,ストーン / ストーンレイン / ライタスネス / ルルハラント / 光の刻印,エンジェリックウィング / 心の壁 / 心の棘 / 戦いのエール,A-K,B-K,K-L,,,,,,,,
カリスト,K,3,夢魔の主,90,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,アウローラ / ブラッドムーン / 光のベール / 光の楔,クィックオーダー / 悪目立ち / 防御ブースト,A-K,B-K,K-L,,,,,,,,
カリスト,K,4,勝利の女神NIKKE,90,亜1,https://eldersign.jp/img/mi/p/f0/042_peri_1g7.png,アウェイクニング / アウローラ / ステイシス / 光のベール / 光の楔,クィックオーダー / ボディケア / 守りのミンネ / 戦いのエール / 防御ブースト,A-K,B-K,C-K,K-L,,,,,,,
カリスト,K,2,シヴ山のドラゴン,90,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g4.png,インクリーズ / スキュアー / トランプル / ヴェンデッタ,守りのミンネ / 戦いのエール,C-K,H-K,,,,,,,,,
カリスト,K,2,Hydra,90,亜1,https://eldersign.jp/img/mi/p/f0/048_hydra_1g4.png,ウォークライ / グランドスラム / スキュアー / トランプル / ブラッドセイバー,守りのミンネ / 戦いのエール,C-K,H-K,,,,,,,,,
カリスト,K,2,Simorgh,90,亜1,https://eldersign.jp/img/mi/p/f0/046_simorgh_1g7.png,アンダートウ / アースクェイク / カラカス / ステイシス / 日光浴,守りのミンネ / 戦いのエール,C-K,H-K,,,,,,,,,
カリスト,K,5,地を喰らうスピキ,90,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png,グランドスラム / スキュアー / スタンピード / トランプル / ブラッドセイバー,レジストバインド / 守りのミンネ / 戦いのエール,D-K,E-K,F-K,G-K,I-K,,,,,,
カリスト,K,3,畝の後ろを往くモノ,82,亜1,https://eldersign.jp/img/mi/p/f0/055_dark-young_1g4.png,インクリーズ / スキュアー / トランキリティ / トランプル / 光の楔,守りのミンネ / 戦いのエール,D-K,G-K,J-K,,,,,,,,
カリスト,K,2,星のスピキ擬態型,90,亜2,https://eldersign.jp/img/mi/p/f0/052_star-vampire_2g7.png,アンブッシュ / ミラーズ / 光のベール,クィックオーダー / ボディケア,D-K,G-K,,,,,,,,,
カリスト,K,5,比良坂初音,90,亜2,https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_2g4.png,シュリンク / ミラーズ / ユロール / 光のベール / 光の楔,ハートオブフレイム / リジェネレイト / レジストバインド / 心の棘,D-K,E-K,F-K,G-K,I-K,,,,,,
カリスト,K,2,鋭角より出でしスヒ゜キ,81,亜1,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_1g7.png,インクリーズ / スキュアー / ルルハラント / 光のベール / 光の楔,守りのミンネ / 戦いのエール,E-K,F-K,,,,,,,,,
カリスト,K,4,食屍鬼の眼ゲニ＝ゲバ,90,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g7.png,シュリンク / ミラーズ / ユロール / 闇の楔 / 闇の結界,ハートオブフレイム / リジェネレイト / 守りのミンネ / 心の壁 / 心の棘,E-K,F-K,I-K,J-K,,,,,,,
カリスト,K,1,CatsOfUlthar,70,原,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_0g7.png,フォトケミカルスモッグ / 光のベール / 光の楔 / 月光浴,守りのミンネ / 戦いのエール,H-K,,,,,,,,,,
カリスト,K,1,復活の淫夢くんUC,90,亜2,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g7.png,シュリンク / フォトケミカルスモッグ / プロテクトディザスター / ルルハラント / 光のベール,リジェネレイト / 心の棘,I-K,,,,,,,,,,
カリスト,K,1,さらに畝の後ろを往くモノ,90,亜1,https://eldersign.jp/img/mi/p/f0/055_dark-young_1g4.png,インクリーズ / スキュアー / スタンピード / ディスペル / トランプル,守りのミンネ / 戦いのエール,J-K,,,,,,,,,,
カリスト,K,1,ElderThing,86,亜1,https://eldersign.jp/img/mi/p/f0/051_old-one_1g4.png,シュリンク / トランキリティ / ミラーズ / ユロール / 闇の結界,リジェネレイト / 心の棘,J-K,,,,,,,,,,
いも,E,11,ブラスドラゴンいも,75,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g4.png,アイスブランド / アースクェイク / インクリーズ / スキュアー / ヴェンデッタ,守りのミンネ / 戦いのエール,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-K,E-L
いも,E,11,ハイドラいも,70,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g7.png,アンダートウ / アースクェイク / スキュアー / トライペック / 光の刻印,守りのミンネ / 戦いのエール,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-K,E-L
