"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"♡やわもち♡","G","11","ハイドラ","40","原","https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png","クァドラストライク / チャージ / ハードブロウ / ランドスライド / ラーヴァフロウ","レジストポイズン / 守りのミンネ","A-G","B-G","C-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","G-L"
"♡やわもち♡","G","11","ダークヤング","33","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","イボニーシード / ガッシマ / チャージ / ニグラーヌ / ペトロガス","守りのミンネ / 戦いのエール","A-G","B-G","C-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","G-L"
"♡やわもち♡","G","11","ショゴス","49","亜1","https://eldersign.jp/img/mi/g/f0/034_shoggoth_1g4.png","エルフショット / テラーコール / ヒーリング / 光の楔 / 闇の刻印","守りのミンネ / 心の棘","A-G","B-G","C-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","G-L"
"♡やわもち♡","G","2","エアリエル","29","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png","アイスボール / ストームワーニング / ダークボルト / テンペスト / ファイアボール","守りのミンネ","A-G","E-G","","","","","","","","",""
"♡やわもち♡","G","5","わんわんお（∪＾ω＾）","48","原","https://eldersign.jp/img/mi/s/f0/026_cwn-annwn_0g7.png","アイスボール / クルセイド / バーニングレイジ / ファイアボール / ファイアランス","フレイムアシスト / 守りのミンネ","B-G","D-G","F-G","G-I","G-K","","","","","",""
"♡やわもち♡","G","4","アルルーナ","36","原","https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png","エンジェルダスト / ヒーリング / ファイアボール / ラストシュリーク / 水流","守りのミンネ","C-G","G-H","G-J","G-L","","","","","","",""
"つくよみ","I","10","ティンダロスハウンド","41","原","https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g4.png","イズルハーダ / ダブルアタック / チャージ / フェイズアウト / ルルハラント","守りのミンネ / 戦いのエール","A-I","B-I","C-I","D-I","E-I","G-I","H-I","I-J","I-K","I-L",""
"つくよみ","I","10","ワンプ","47","亜2","https://eldersign.jp/img/mi/g/f0/033_wamp_2g4.png","クリアランス / ステンチ / セメタリーゲート / ダブルアタック / ベノムスクラッチ","ハートオブオーシャン / リフレクション","A-I","B-I","C-I","D-I","E-I","G-I","H-I","I-J","I-K","I-L",""
"つくよみ","I","10","スターヴァンパイア","41","原","https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g1.png","アンガドーリエラ / グリムシャドウ / セメタリーゲート / ダークボルト / ヒーリング","防御ブースト / 魔力ブースト","A-I","B-I","C-I","D-I","E-I","G-I","H-I","I-J","I-K","I-L",""
"つくよみ","I","10","オールドワン","26","原","https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png","セメタリーゲート / ヒーリング / ファイアボール / ミラーズ / ユロール","クィックオーダー / 命中ブースト","A-I","B-I","C-I","D-I","E-I","G-I","H-I","I-J","I-K","I-L",""
