"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"けけけけ","D","9","ダークヤング","60","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png","のしかかり / ガッシマ / スタンピード / ホロウワールド","戦いのエール / 攻撃ブースト","A-D","B-D","C-D","D-F","D-H","D-I","D-J","D-K","D-L","",""
"けけけけ","D","9","ドール","56","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g7.png","のしかかり / カロウシブスピット / スタンピード","リジェネレイト / 戦いのエール","A-D","B-D","C-D","D-F","D-H","D-I","D-J","D-K","D-L","",""
"けけけけ","D","9","グレムリン","44","原","https://eldersign.jp/img/mi/s/f0/021_gremlin_0g4.png","光の楔 / 闇の楔 / 風葬","ハートオブウィンド / リフレクション","A-D","B-D","C-D","D-F","D-H","D-I","D-J","D-K","D-L","",""
"けけけけ","D","9","オールドワン","52","原","https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png","ミラーズ / ユロール / 光の楔 / 風葬","メンタルケア / 地味づくり","A-D","B-D","C-D","D-F","D-H","D-I","D-J","D-K","D-L","",""
"けけけけ","D","2","アルルーナ","56","原","https://eldersign.jp/img/mi/g/f0/040_alrunes_0g7.png","アイスランス / エンジェルダスト / ラストシュリーク / リヴァイヴ","守りのミンネ / 防御ブースト","D-E","D-G","","","","","","","","",""
"けけけけ","D","2","フラーユ","54","原","https://eldersign.jp/img/mi/p/f0/058_floweyu_0g4.png","フェアリーエイド / ペイルムーン / 桜花泡影","コールドアシスト / 敏捷ブースト","D-E","D-G","","","","","","","","",""
"けけけけ","D","2","ペリ","60","亜2","https://eldersign.jp/img/mi/p/f0/042_peri_2g7.png","アウェイクニング / セメタリーゲート / ムーランルージュ / レーヴァテイン","フレイムアシスト / フレイムバリア","D-E","D-G","","","","","","","","",""
"けけけけ","D","2","ルサルカ","59","原","https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png","ウィンターブラスト / フォグ / ペイルムーン","クィックオーダー","D-E","D-G","","","","","","","","",""
"ハイジ","I","11","パズズ兄","58","原","https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g4.png","チャージ / デルタスラッシュ / ドラゴニックロア / ハードブロウ / ベノムスティング","ミラージュ / 守りのミンネ","A-I","B-I","C-I","D-I","E-I","F-I","G-I","H-I","I-J","I-K","I-L"
"ハイジ","I","11","パズズ弟","42","亜2","https://eldersign.jp/img/mi/p/f0/045_pazuzu_2g4.png","チャージ / デルタスラッシュ / ドラゴニックロア / バインドグラスプ / ベノムスティング","ハートオブオーシャン / ミラージュ / 守りのミンネ / 敏捷ブースト","A-I","B-I","C-I","D-I","E-I","F-I","G-I","H-I","I-J","I-K","I-L"
"ハイジ","I","11","ルサルカ姉","54","原","https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png","アイスランス / ウィンターブラスト / スリートストーム / フラッド / ペイルムーン","HPブースト / エンジェリックウィング / クィックオーダー / 魔力ブースト","A-I","B-I","C-I","D-I","E-I","F-I","G-I","H-I","I-J","I-K","I-L"
"ハイジ","I","11","ルサルカ妹","34","原","https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png","ウィンターブラスト / ファイアランス / フォグ / ペイルムーン / 光のベール","HPブースト / エンジェリックウィング / クィックオーダー / 魔力ブースト","A-I","B-I","C-I","D-I","E-I","F-I","G-I","H-I","I-J","I-K","I-L"
"savekimo","E","11","ハイドラ (1)","58","原","https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png","スウィング / ダブルアタック / チャージ / ハードブロウ / ラーヴァフロウ","戦いのエール","A-E","B-E","C-E","D-E","E-F","E-G","E-H","E-I","E-J","E-K","E-L"
"savekimo","E","11","ハイドラ (2)","51","原","https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png","ダブルアタック / チャージ / ハードブロウ / ラーヴァフロウ / 光の刻印","戦いのエール","A-E","B-E","C-E","D-E","E-F","E-G","E-H","E-I","E-J","E-K","E-L"
"savekimo","E","11","ウルタールの猫","41","原","https://eldersign.jp/img/mi/s/f0/065_cats-of-ulthar_0g4.png","テラーコール / ヒーリング / フライト / ルビーライト / 光のベール / 月光浴","エンジェリックウィング / 守りのミンネ","A-E","B-E","C-E","D-E","E-F","E-G","E-H","E-I","E-J","E-K","E-L"
"savekimo","E","9","覚醒済","34","亜1","https://eldersign.jp/img/mi/g/f0/021_gremlin_1g4.png","ヒーリング / ファイアボルト / フォトケミカルスモッグ / 光の楔 / 風葬","守りのミンネ","A-E","B-E","C-E","E-F","E-G","E-I","E-J","E-K","E-L","",""
"savekimo","E","2","シルバードラゴン","28","原","https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png","アイスブレス / ファイアボルト / ファイアランス / フサリア / リヴァイヴ","フレイムアシスト","D-E","E-H","","","","","","","","",""
"なまはる","C","10","フラーユ","34","原","https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png","パンデミック / ヒヤデスウィンド / フサリア / ベノムスクラッチ / 桜花泡影 / 狐火","フレイムアシスト","A-C","B-C","C-D","C-E","C-F","C-G","C-I","C-J","C-K","C-L",""
"なまはる","C","10","エアリエル","38","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png","テンペスト / フェアリーエイド / ベノムスクラッチ / ペイルムーン / 風切り","ハートオブオーシャン / 守りのミンネ / 戦いのエール","A-C","B-C","C-D","C-E","C-F","C-G","C-I","C-J","C-K","C-L",""
"なまはる","C","8","セイレン","46","亜2","https://eldersign.jp/img/mi/g/f0/024_seiren_2g4.png","アウェイクニング / ヒーリング / ペイルムーン / ポイズンクラウド / 狐火","クィックオーダー","A-C","B-C","C-D","C-F","C-G","C-I","C-K","C-L","","",""
"なまはる","C","10","サキュバス","42","亜1","https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png","スタンダールシンドローム / スノウストーム / スリートストーム / テンプテイション / リヴァイヴ","コールドアシスト / 予習復習","A-C","B-C","C-D","C-E","C-F","C-G","C-I","C-J","C-K","C-L",""
"なまはる","C","2","光の楔","30","亜1","https://eldersign.jp/img/mi/g/f0/024_seiren_1g1.png","アウェイクニング / ヒーリング / 光の楔 / 悪魔のトリル / 風葬","クィックオーダー","C-E","C-J","","","","","","","","",""
"なまはる","C","1","ブラスドラゴン (1)","27","原","https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png","ガッシマ / スタンピード / ドラゴンスケイル / ファイアブレス / 超低周波","戦いのエール / 防御ブースト","C-H","","","","","","","","","",""
