"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"savekimo","L","11","ハイドラ","63","原","https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png","スウィング / ダブルアタック / チャージ / ハードブロウ / ラーヴァフロウ / 光の刻印","ミラージュ / 戦いのエール","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L"
"savekimo","L","6","シルバードラゴン (1)","37","原","https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png","アイスブレス / ファイアボルト / ファイアランス / フサリア / リヴァイヴ","フレイムアシスト / フレイムバリア","A-L","E-L","F-L","G-L","H-L","J-L","","","","",""
"savekimo","L","1","シルバードラゴン (2)","33","原","https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png","ファイアランス / フサリア / リヴァイヴ","フレイムアシスト","C-L","","","","","","","","","",""
"savekimo","L","4","覚醒済","41","亜1","https://eldersign.jp/img/mi/g/f0/021_gremlin_1g4.png","ヒーリング / フォトケミカルスモッグ / 光の楔 / 闇の刻印 / 風葬","ミラージュ / レジストペトリ / 心の壁 / 心の棘 / 魔力ブースト","A-L","B-L","D-L","I-L","","","","","","",""
"savekimo","L","1","バーニングレイジ","38","原","https://eldersign.jp/img/mi/s/f0/026_cwn-annwn_0g4.png","バーニングレイジ / ファイアランス","ハートオブウィンド","A-L","","","","","","","","","",""
"savekimo","L","1","パズズ","48","原","https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g7.png","ダブルアタック / チャージ / デルタスラッシュ / 光の刻印","戦いのエール","B-L","","","","","","","","","",""
"savekimo","L","10","ウルタールの猫","49","原","https://eldersign.jp/img/mi/s/f0/065_cats-of-ulthar_0g4.png","ヒーリング / フライト / ルビーライト / 光のベール / 月光浴","HPブースト / クィックオーダー / 戦いのエール / 攻撃ブースト","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L",""
"savekimo","L","1","フラーユ","39","原","https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png","ウィンドボルト / エルフショット / ヒーリング / ブラッドスティール / 悪魔のトリル","レジストスリープ / レジストチャーム","K-L","","","","","","","","","",""
"まる","I","11","ダークヤング","42","亜2","https://eldersign.jp/img/mi/p/f0/055_dark-young_2g4.png","イボニーシード / ガッシマ / スタンピード / ダブルアタック / チャージ","戦いのエール","A-I","B-I","C-I","D-I","E-I","F-I","G-I","H-I","I-J","I-K","I-L"
"まる","I","11","アークディスプレイサー","51","原","https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g4.png","ダブルアタック / ハードブロウ / フェイズアウト / ホロウワールド","守りのミンネ / 防御ブースト","A-I","B-I","C-I","D-I","E-I","F-I","G-I","H-I","I-J","I-K","I-L"
"まる","I","11","アトラク＝ナクア","48","原","https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g4.png","アイスランス / グリムシャドウ / ゴッサマーチェイン / セメタリーゲート / ヒーリング","クィックオーダー / 地味づくり","A-I","B-I","C-I","D-I","E-I","F-I","G-I","H-I","I-J","I-K","I-L"
"まる","I","11","セイレン","52","亜2","https://eldersign.jp/img/mi/g/f0/024_seiren_2g4.png","セメタリーゲート / ダークボルト / ブラッドスティール / 悪魔のトリル / 魔性の囁き","HPブースト","A-I","B-I","C-I","D-I","E-I","F-I","G-I","H-I","I-J","I-K","I-L"
"りふと","D","11","ハイドラ","39","原","https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png","ダブルアタック / チャージ / ハードブロウ / ランドスライド / ラーヴァフロウ","エンジェリックウィング","A-D","B-D","C-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L"
"りふと","D","11","シムルグ","27","原","https://eldersign.jp/img/mi/g/f0/046_simorgh_0g4.png","シードハウザー / チャージ / ハードブロウ / バードサンクチュアリ","命中ブースト / 戦いのエール","A-D","B-D","C-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L"
"りふと","D","11","グレムリン","33","亜1","https://eldersign.jp/img/mi/g/f0/021_gremlin_1g1.png","ウィンドボルト / ヒーリング / 風葬","戦いのエール","A-D","B-D","C-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L"
"りふと","D","11","セイレン","37","亜1","https://eldersign.jp/img/mi/g/f0/024_seiren_1g4.png","アウェイクニング / エルフショット / ダークボルト / ヒーリング / 悪魔のトリル","心の棘 / 攻撃ブースト","A-D","B-D","C-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L"
"はやて","C","4","ウルタールの猫 (1)","48","原","https://eldersign.jp/img/mi/s/f0/065_cats-of-ulthar_0g4.png","チャージ / ヒーリング / ファイアボルト / フライト / 月光浴 / 狐火","予習復習","A-C","C-D","C-F","C-L","","","","","","",""
"はやて","C","1","ウルタールの猫 (2)","19","原","https://eldersign.jp/img/mi/s/f0/065_cats-of-ulthar_0g4.png","月光浴","予習復習","B-C","","","","","","","","","",""
"はやて","C","2","キャペルウェイト","50","原","https://eldersign.jp/img/mi/s/f0/027_capelthwaite_0g4.png","シャドウレイド / チャージ / フラッシュファイア / 炎の刻印","フレイムアシスト / 魔力ブースト","A-C","C-L","","","","","","","","",""
"はやて","C","5","サキュバス","33","原","https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png","エルフショット / スリープクラウド / テンプテイション / ヒーリング / 悪魔のトリル","フレイムアシスト / レジストバインド / レジストペトリ / 魔力ブースト","A-C","B-C","C-D","C-F","C-L","","","","","",""
"はやて","C","5","オールドワン","29","原","https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png","アムネジア / セメタリーゲート / ヒーリング / ミラーズ / ワインクラウド","予習復習","A-C","B-C","C-D","C-F","C-L","","","","","",""
"はやて","C","3","F.S.M.","7","原","https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png","ハスタリーザ","レジストバインド / レジストペトリ","B-C","C-D","C-F","","","","","","","",""
"はやて","C","1","光の刻印","7","原","https://eldersign.jp/img/mi/s/f0/029_wyvern_0g1.png","光の刻印","ミラージュ","C-E","","","","","","","","","",""
"はやて","C","1","ダークヤング","4","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g1.png","ガッシマ","守りのミンネ","C-E","","","","","","","","","",""
"はやて","C","1","スキュラ","34","亜2","https://eldersign.jp/img/mi/g/f0/023_scylla_2g4.png","アイスランス / コールドボルト / スノウストーム / ヒーリング / 氷の刻印","","C-E","","","","","","","","","",""
"はやて","C","1","ショゴス","17","亜2","https://eldersign.jp/img/mi/g/f0/034_shoggoth_2g4.png","アイスボール / エーテルクラウド / テラーコール / 光のベール","レジストシール","C-E","","","","","","","","","",""
"はやて","C","5","シルバードラゴン","37","原","https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g1.png","くすぐり / アイスブレス / コールドボルト / チャージ / ヒーリング","フレイムバリア / 敏捷ブースト","C-G","C-H","C-I","C-J","C-K","","","","","",""
"はやて","C","5","シムルグ","39","原","https://eldersign.jp/img/mi/g/f0/046_simorgh_0g1.png","くすぐり / エイミング / チャージ / ハードブロウ / バードサンクチュアリ","リジェネレイト","C-G","C-H","C-I","C-J","C-K","","","","","",""
"はやて","C","5","クン・アヌン","38","亜2","https://eldersign.jp/img/mi/g/f0/026_cwn-annwn_2g4.png","ウィンドボルト / ダークボルト / ヒーリング / ファイアランス / 狐火","命中ブースト / 攻撃ブースト","C-G","C-H","C-I","C-J","C-K","","","","","",""
"はやて","C","5","ドール","35","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png","アムネジア / アースクェイク / カロウシブスピット / テラーコール","ハートオブオーシャン / リフレクション","C-G","C-H","C-I","C-J","C-K","","","","","",""
"ゆばゆば極限","J","5","アルルーナ","43","原","https://eldersign.jp/img/mi/g/f0/040_alrunes_0g7.png","エルフショット / エンジェルダスト / セメタリーゲート / トランキリティ / ラストシュリーク","ハートオブウィンド / ミラージュ / 心の棘","A-J","C-J","F-J","H-J","J-L","","","","","",""
"ゆばゆば極限","J","4","スノウに食わせる","13","原","https://eldersign.jp/img/mi/g/f0/044_ankou_0g4.png","デスサイズ / パンデミック","予習復習","A-J","C-J","H-J","J-L","","","","","","",""
"ゆばゆば極限","J","5","スノウ","42","亜2","https://eldersign.jp/img/mi/g/f0/020_snow_2g4.png","アウェイクニング / セメタリーゲート / ヒーリング / 悪魔のトリル / 氷の花","レジストフィアー / 心の棘","A-J","C-J","F-J","H-J","J-L","","","","","",""
"ゆばゆば極限","J","10","エアリエル18000","28","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png","セメタリーゲート / テンペスト / ヒヤデスウィンド / ファイアランス / フサリア","フェアリークッキー / 予習復習 / 守りのミンネ / 戦いのエール","A-J","B-J","C-J","D-J","E-J","F-J","H-J","I-J","J-K","J-L",""
"ゆばゆば極限","J","5","シルバードラゴン","52","原","https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png","カラカス / スタンピード / チャージ","ハートオブウィンド / ビーストクッキー","B-J","E-J","G-J","I-J","J-K","","","","","",""
"ゆばゆば極限","J","5","ティンダロスハウンド","28","亜2","https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_2g4.png","チャージ / ハードブロウ / フェイズアウト / ランドスライド","アウタークッキー / ハートオブウィンド","B-J","E-J","G-J","I-J","J-K","","","","","",""
