"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"センカ","B","3","シシリー","27","原","https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png","セメタリーゲート / 光のベール / 桜花泡影","守りのミンネ / 心の壁 / 心の棘 / 戦いのエール","A-B","B-D","B-I","","","","","","","",""
"センカ","B","6","エオヒド","41","亜2","https://eldersign.jp/img/mi/p/f0/044_ankou_2g4.png","ウィンドボルト / エルフショット / パリィ / パンデミック / ファイアランス","エンジェリックウィング / フレイムアシスト / 敏捷ブースト / 防御ブースト / 魔力ブースト","A-B","B-C","B-D","B-H","B-I","B-J","","","","",""
"センカ","B","6","アエス","46","原","https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png","アイスランス / セメタリーゲート / ヒーリングヘイズ / フラッド / ペイルムーン","エンジェリックウィング / コールドアシスト / 敏捷ブースト","A-B","B-C","B-D","B-H","B-I","B-J","","","","",""
"センカ","B","2","オルロック","32","亜1","https://eldersign.jp/img/mi/g/f0/074_nachzehrer_1g7.png","ウィンドボルト / ジャベリン / ディスペル / ヒーリング / フォトケミカルスモッグ","心の壁 / 心の棘 / 魔力ブースト","A-B","B-H","","","","","","","","",""
"センカ","B","1","シムルグ","32","原","https://eldersign.jp/img/mi/g/f0/046_simorgh_0g4.png","シードハウザー / スウィング / テラーコール / ハードブロウ / バードサンクチュアリ","守りのミンネ / 戦いのエール","B-C","","","","","","","","","",""
"センカ","B","3","タイハク","24","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png","アイスランス / ウィンドボルト / セメタリーゲート / テンペスト / フェアリーエイド","守りのミンネ / 心の棘 / 戦いのエール / 魔力ブースト","B-C","B-H","B-I","","","","","","","",""
"センカ","B","6","ゴフン","33","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","のしかかり / ガッシマ / スタンピード / チャージ / ニグラーヌ","守りのミンネ / 戦いのエール / 防御ブースト","B-D","B-E","B-G","B-J","B-K","B-L","","","","",""
"センカ","B","6","リャオタン","38","亜2","https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_2g1.png","スタンピード / チャージ / デスサイズ / フェイズアウト / ルルハラント","守りのミンネ / 戦いのエール","B-E","B-F","B-G","B-J","B-K","B-L","","","","",""
"センカ","B","5","干しイカちゃん","38","原","https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png","エルフショット / セメタリーゲート / ヒーリング / ブラッドスティール / ミラーズ","ハートオブマーブル / ミラージュ / 心の棘 / 魔力ブースト","B-E","B-F","B-G","B-K","B-L","","","","","",""
"センカ","B","5","ミートスパ太郎","27","原","https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png","アゼランザ / エルフショット / ダークネビュラ / ハスタリーザ / 悪魔のトリル","心の壁 / 心の棘","B-E","B-F","B-G","B-K","B-L","","","","","",""
"センカ","B","1","キアル","22","原","https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g4.png","アンブッシュ / テラーコール / ベノムスティング / ペトロガス / ホロウワールド","心の壁 / 心の棘","B-F","","","","","","","","","",""
"ポリープ","L","10","ドール","44","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png","アースクェイク / カロウシブスピット / スキュアー / ダブルアタック / チャージ","エンジェリックウィング / コールドバリア / ディレイオーダー / ミラージュ / 守りのミンネ / 戦いのエール","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L",""
"ポリープ","L","3","ハイドラ","44","原","https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png","スキュアー / チャージ / ラーヴァフロウ / 誘い受け","ディレイオーダー / ミラージュ / 守りのミンネ","A-L","C-L","J-L","","","","","","","",""
"ポリープ","L","8","グレムリン","45","亜1","https://eldersign.jp/img/mi/g/f0/021_gremlin_1g4.png","ウィンドボルト / ダブルアタック / 光のベール / 光の楔 / 風葬","心の棘 / 戦いのエール / 魔力ブースト","A-L","B-L","D-L","E-L","F-L","H-L","I-L","J-L","","",""
"ポリープ","L","6","ビヤーキーヒヤデス","39","原","https://eldersign.jp/img/mi/s/f0/036_byakhee_0g4.png","スカラド / ダークボルト / テケリ・リ / ヒヤデスウィンド / 闇の刻印","クィックオーダー / プロヴィデンス / ミラージュ / 命中ブースト / 守りのミンネ","A-L","D-L","E-L","G-L","H-L","I-L","","","","",""
"ポリープ","L","2","スターヴァンパイア","44","原","https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g4.png","アンガドーリエラ / アンブッシュ / エナジードレイン / フェアリーキラー / フラッシュファイア","ディレイオーダー / 守りのミンネ / 心の棘 / 魔力ブースト","B-L","F-L","","","","","","","","",""
"ポリープ","L","5","セイレンアウェイク","37","亜2","https://eldersign.jp/img/mi/g/f0/024_seiren_2g4.png","アウェイクニング / エルフショット / 光のベール / 悪魔のトリル","ミラージュ / 心の棘 / 戦いのエール / 魔力ブースト","B-L","E-L","I-L","J-L","K-L","","","","","",""
