"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"pmg","L","11","ガッシムレッド","57","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","まさぐり / ガッシマ / チャージ / ベノムスクラッチ / ペトロガス","ミラージュ / レジストスリープ / 守りのミンネ / 戦いのエール / 敏捷ブースト / 魔力ブースト","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L"
"pmg","L","11","ガッシムブルー","53","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","ガッシマ / スタンピード / チャージ / バインドグラスプ / ペトロガス","ハートオブウィンド / ミラージュ / リジェネレイト / 命中ブースト / 守りのミンネ / 戦いのエール / 魔力ブースト","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L"
"pmg","L","11","ガッシムイエロー","51","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","アンブッシュ / テラーコール / ルビーライト / 光のベール / 火葬","アウタークッキー / ミラージュ / 心の棘","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L"
"pmg","L","11","長官","49","原","https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png","ウィンドボルト / エルフショット / テンプテイション / ミラーズ","アウタークッキー / リジェネレイト / 魔力ブースト","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L"
"覚者ロイ","B","10","ダークヤング (1)","37","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","イートアライブ / ガッシマ / チャージ / ハードブロウ / ベノムスティング","リジェネレイト","A-B","B-C","B-D","B-E","B-F","B-G","B-H","B-J","B-K","B-L",""
"覚者ロイ","B","10","ダークヤング (2)","39","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","ガッシマ / チャージ / ニグラーヌ / ブラッドセイバー","戦いのエール","A-B","B-C","B-D","B-E","B-F","B-G","B-H","B-J","B-K","B-L",""
"覚者ロイ","B","10","アトラク＝ナクア","31","原","https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g7.png","ゴッサマーチェイン / ヒーリング / ミラーズ / ユロール / ルールオブドリームス","心の棘","A-B","B-C","B-D","B-E","B-F","B-G","B-H","B-J","B-K","B-L",""
"覚者ロイ","B","10","ショゴス","27","亜2","https://eldersign.jp/img/mi/g/f0/034_shoggoth_2g7.png","アンブッシュ / ヒーリング / フォトケミカルスモッグ / プロテクトディザスター / 光のベール","守りのミンネ","A-B","B-C","B-D","B-E","B-F","B-G","B-H","B-J","B-K","B-L",""
"覚者ロイ","B","1","パズズ","43","原","https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g4.png","ダブルアタック / チャージ / デルタスラッシュ / ベノムスクラッチ","HPブースト","B-I","","","","","","","","","",""
"覚者ロイ","B","1","ハイドラ","39","亜2","https://eldersign.jp/img/mi/p/f0/048_hydra_2g1.png","くすぐり / クァドラストライク / チャージ / ハードブロウ","命中ブースト / 戦いのエール","B-I","","","","","","","","","",""
"覚者ロイ","B","1","クン・アヌン","40","亜2","https://eldersign.jp/img/mi/g/f0/026_cwn-annwn_2g4.png","クルセイド / バーニングレイジ / ファイアボール / ファイアランス / リヴァイヴ","クィックオーダー","B-I","","","","","","","","","",""
"覚者ロイ","B","1","光の楔","35","原","https://eldersign.jp/img/mi/s/f0/021_gremlin_0g1.png","コールドボルト / ヒーリング / 光の楔 / 風葬","コールドバリア / 敏捷ブースト","B-I","","","","","","","","","",""
"煌龍","H","6","ダークヤング","15","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","ガッシマ / スキュアー / スタンピード / ソニックブーム / チャージ","エンジェリックウィング / カウンター / ハートオブフレイム / 守りのミンネ / 戦いのエール / 攻撃ブースト / 防御ブースト","A-H","B-H","C-H","D-H","H-J","H-L","","","","",""
"煌龍","H","11","ドール (1)","55","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png","アースクェイク / カロウシブスピット / スタンピード / ソニックブーム / ダルバドーハ / チャージ","フレイムバリア / 守りのミンネ / 戦いのエール / 攻撃ブースト / 敏捷ブースト / 防御ブースト","A-H","B-H","C-H","D-H","E-H","F-H","G-H","H-I","H-J","H-K","H-L"
"煌龍","H","3","ドール (2)","54","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png","アースクェイク / カロウシブスピット / ソニックブーム / ダルバドーハ","守りのミンネ / 攻撃ブースト","A-H","B-H","D-H","","","","","","","",""
