"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"ゆき","C","11","雪乃","50","亜1","https://eldersign.jp/img/mi/g/f0/020_snow_1g7.png","ヒヤデスウィンド / ファイアランス / フラッシュファイア / レーヴァテイン / 炎の刻印","フレイムアシスト","A-C","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","C-L"
"ゆき","C","11","深雪","40","亜2","https://eldersign.jp/img/mi/g/f0/020_snow_2g4.png","ヒヤデスウィンド / ファイアランス / フサリア / ブラッドムーン / リヴァイヴ / 炎の刻印","フレイムアシスト / 敏捷ブースト","A-C","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","C-L"
"ゆき","C","10","瑞希","43","原","https://eldersign.jp/img/mi/g/f0/041_rusalka_0g4.png","アイスランス / フラッシュフラッド / フラッド / 氷の楔","コールドアシスト / 魔力ブースト","A-C","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-K","C-L",""
"ゆき","C","11","凪","51","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png","エルフショット / キャンセレイション / テンペスト / フェアリーエイド / 炎の楔","レジストバインド / 心の棘","A-C","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","C-L"
"ゆき","C","1","美希","34","亜2","https://eldersign.jp/img/mi/g/f0/024_seiren_2g4.png","アウェイクニング / ヒーリング / フォトケミカルスモッグ / 炎の楔","クィックオーダー","C-J","","","","","","","","","",""
"白","L","9","アークディスプレイサー","31","原","https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g1.png","テラーコール / ベノムスクラッチ / ペトロガス / ホロウワールド","クィックオーダー / ハートオブマーブル / リジェネレイト / リフレクション / レジストシック / 予習復習 / 地味づくり","A-L","C-L","D-L","E-L","F-L","H-L","I-L","J-L","K-L","",""
"白","L","8","ダークヤング","27","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","ガッシマ / チャージ / ヒカップ / ベノムスクラッチ / ペトロガス","カウンター / ハートオブマーブル / ミラージュ / リジェネレイト / リフレクション / レジストスリープ / 予習復習","A-L","C-L","D-L","E-L","F-L","H-L","I-L","J-L","","",""
"白","L","9","サキュバス","33","原","https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png","アウェイクニング / エルフショット / テンプテイション / ヒーリング / 悪魔のトリル","ハートオブウィンド / ミラージュ / リフレクション / 心の棘","A-L","C-L","D-L","E-L","F-L","H-L","I-L","J-L","K-L","",""
"白","L","7","エアリエル","30","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png","ウィンドボルト / ストームワーニング / セメタリーゲート / テンペスト","HPブースト / クィックオーダー / 守りのミンネ / 戦いのエール","A-L","E-L","F-L","H-L","I-L","J-L","K-L","","","",""
"白","L","2","ワイバーン (1)","48","亜1","https://eldersign.jp/img/mi/g/f0/029_wyvern_1g4.png","スパイクテイル / ダブルアタック / チャージ / ベノムスティング / ランドスライド","クィックオーダー / 地味づくり / 守りのミンネ / 戦いのエール","B-L","G-L","","","","","","","","",""
"白","L","2","ワイバーン (2)","51","亜2","https://eldersign.jp/img/mi/g/f0/029_wyvern_2g7.png","スパイクテイル / ダブルアタック / ベノムスティング / ランドスライド / 光の刻印","レジストシック / レジストスリープ / 守りのミンネ / 戦いのエール","B-L","G-L","","","","","","","","",""
"白","L","2","シムルグ","33","原","https://eldersign.jp/img/mi/g/f0/046_simorgh_0g4.png","カラカス / シードハウザー / バードサンクチュアリ / 光の楔 / 風葬","レジストスリープ / 予習復習 / 心の棘 / 魔力ブースト","B-L","G-L","","","","","","","","",""
"白","L","1","セイレン","34","亜2","https://eldersign.jp/img/mi/g/f0/024_seiren_2g4.png","アウェイクニング / ウィンドボルト","フレイムアシスト / 予習復習","B-L","","","","","","","","","",""
"白","L","1","フォトケミ","13","原","https://eldersign.jp/img/mi/s/f0/032_mi-go_0g1.png","フォトケミカルスモッグ / ワインクラウド","","C-L","","","","","","","","","",""
