player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
☆新九郎☆,J,10,シムルグ (1),72,亜1,https://eldersign.jp/img/mi/p/f0/046_simorgh_1g4.png,アウターキラー / ウォークライ / チャージ / トランプル / ベノムスクラッチ,レジストスリープ / 予習復習 / 守りのミンネ / 戦いのエール,A-J,B-J,C-J,D-J,E-J,F-J,G-J,H-J,J-K,J-L,
☆新九郎☆,J,1,シムルグ (2),66,亜1,https://eldersign.jp/img/mi/p/f0/046_simorgh_1g4.png,アウターキラー / ウォークライ / スパイクテイル / チャージ / ベノムスクラッチ,守りのミンネ / 戦いのエール,I-J,,,,,,,,,,
☆新九郎☆,J,11,ハイドラ,72,亜1,https://eldersign.jp/img/mi/p/f0/048_hydra_1g4.png,クァドラストライク / ダブルアタック / ヒーリング / ベノムスティング / ラーヴァフロウ,エンジェリックウィング / ハートオブオーシャン,A-J,B-J,C-J,D-J,E-J,F-J,G-J,H-J,I-J,J-K,J-L
☆新九郎☆,J,8,ラプシヌプルクル (1),70,亜1,https://eldersign.jp/img/mi/g/f0/031_rap-ush-nupuru-kuru_1g7.png,ファイアランス / リヴァイヴ / ルビーレイン / 火葬 / 炎の楔,ハートオブフレイム,A-J,B-J,C-J,D-J,F-J,G-J,H-J,J-K,,,
☆新九郎☆,J,2,ラプシヌプルクル (2),70,亜1,https://eldersign.jp/img/mi/g/f0/031_rap-ush-nupuru-kuru_1g7.png,ファイアランス / メガリス / リヴァイヴ / 火葬 / 炎の楔,,E-J,I-J,,,,,,,,,
☆新九郎☆,J,9,バステト (1),68,原,https://eldersign.jp/img/mi/g/f1/110_bastet_0g7.png,ウジャトの瞳 / マウ・バスト / ルビーレイン / 光のベール / 日光浴,HPブースト / エンジェリックウィング / クィックオーダー / リジェネレイト,A-J,B-J,C-J,D-J,F-J,G-J,H-J,J-K,J-L,,
☆新九郎☆,J,2,バステト (2),67,原,https://eldersign.jp/img/mi/g/f1/110_bastet_0g7.png,ウジャトの瞳 / マウ・バスト / 光のベール / 日光浴 / 火葬,エンジェリックウィング / リジェネレイト,E-J,I-J,,,,,,,,,
☆新九郎☆,J,1,クン・アヌン,68,亜2,https://eldersign.jp/img/mi/g/f0/026_cwn-annwn_2g7.png,クルセイド / バーニングレイジ / パンデミック / ファイアランス,リジェネレイト,J-L,,,,,,,,,,
はやて,I,11,ショゴス,70,亜2,https://eldersign.jp/img/mi/g/f0/034_shoggoth_2g4.png,チャージ / フォトケミカルスモッグ / 光のベール,,A-I,B-I,C-I,D-I,E-I,F-I,G-I,H-I,I-J,I-K,I-L
はやて,I,11,ドール,70,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アムネジア / アースクェイク / カロウシブスピット / ガッシマ / チャージ,リジェネレイト,A-I,B-I,C-I,D-I,E-I,F-I,G-I,H-I,I-J,I-K,I-L
はやて,I,11,オールドワン,70,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g7.png,セメタリーゲート / ヒーリング / ミラーズ / ユロール,レジストスリープ / レジストチャーム,A-I,B-I,C-I,D-I,E-I,F-I,G-I,H-I,I-J,I-K,I-L
はやて,I,11,F.S.M.,70,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png,セメタリーゲート / テンペスト / ヒーリング / ミラーズ / 悪魔のトリル,ハートオブオーシャン / リフレクション,A-I,B-I,C-I,D-I,E-I,F-I,G-I,H-I,I-J,I-K,I-L
ノギス,C,11,カサカサッ,70,原,https://eldersign.jp/img/mi/g/f1/103_last-survivor_0g7.png,キャンセレイション / スリープクラウド / ファストブレード / 炎のベール / 風切り,命中ブースト / 守りのミンネ,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
