"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"イマクロ","C","1","エアリエル (1)","61","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png","テンペスト / ヒヤデスウィンド / フェアリーエイド / ペイルムーン / 光のベール","守りのミンネ / 戦いのエール","A-C","","","","","","","","","",""
"イマクロ","C","4","エアリエル (2)","56","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png","アゼランザ / エンジェルダスト / トランキリティ / ファイアボルト / フォトケミカルスモッグ","クィックオーダー / リジェネレイト / 守りのミンネ / 防御ブースト","A-C","C-F","C-H","C-J","","","","","","",""
"イマクロ","C","2","ルサルカ","64","原","https://eldersign.jp/img/mi/g/f0/041_rusalka_0g4.png","ヒヤデスウィンド / フサリア / フラッシュファイア / リヴァイヴ / 炎の刻印","クィックオーダー / ハートオブマーブル / ミラージュ / 防御ブースト","A-C","C-K","","","","","","","","",""
"イマクロ","C","1","サキュバス","46","原","https://eldersign.jp/img/mi/g/f0/043_succubus_0g7.png","アウェイクニング / キャンセレイション / スタンダールシンドローム / テンプテイション / ペイルムーン","ミラージュ / リジェネレイト","A-C","","","","","","","","","",""
"イマクロ","C","8","ブラスドラゴン (1)","70","原","https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png","アウターキラー / アースクェイク / ウォークライ / ブラッドセイバー / ラーヴァフロウ","ハートオブウィンド / ミラージュ / レジストシール / レジストペトリ / 守りのミンネ / 戦いのエール","B-C","C-E","C-F","C-G","C-H","C-I","C-J","C-L","","",""
"イマクロ","C","1","ブラスドラゴン (2)","70","原","https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png","ラーヴァフロウ","守りのミンネ / 戦いのエール","C-D","","","","","","","","","",""
"イマクロ","C","9","ハイドラ","70","原","https://eldersign.jp/img/mi/g/f0/048_hydra_0g7.png","アースクェイク / ウォークライ / スタンピード / ブラッドセイバー / ラーヴァフロウ","カウンター / ハートオブウィンド / リフレクション / レジストシール / レジストペトリ / 守りのミンネ / 戦いのエール","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-L","",""
"イマクロ","C","8","ウルタールの猫","56","亜1","https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_1g7.png","エルフショット / パンデミック / フライト / 月光浴 / 炎の楔","クィックオーダー / ハートオブフレイム / フレイムアシスト / ミラージュ / リジェネレイト / リフレクション / 命中ブースト / 守りのミンネ","B-C","C-D","C-E","C-F","C-G","C-I","C-J","C-L","","",""
"イマクロ","C","7","シムルグ","70","原","https://eldersign.jp/img/mi/g/f0/046_simorgh_0g7.png","キャンセレイション / テンペスト / ドラゴニックロア / 光のベール / 炎の楔","クィックオーダー / リフレクション / 命中ブースト / 守りのミンネ / 悪目立ち / 戦いのエール / 防御ブースト","B-C","C-D","C-E","C-G","C-H","C-I","C-L","","","",""
"イマクロ","C","1","アークディスプレイサー","70","原","https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g4.png","スリープクラウド / セメタリーゲート / フェイズアウト / ホロウワールド","レジストシック / レジストスリープ","C-K","","","","","","","","","",""
"イマクロ","C","1","ティンダロスハウンド","70","原","https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g4.png","ダブルアタック / チャージ / フェイズアウト / 光の刻印","レジストシック / レジストスリープ","C-K","","","","","","","","","",""
"イマクロ","C","1","ペリ","70","原","https://eldersign.jp/img/mi/g/f0/042_peri_0g4.png","トランキリティ / ポイズンクラウド / リヴァイヴ / 光の楔","レジストシック / レジストスリープ","C-K","","","","","","","","","",""
"カリスト","G","11","地を喰らうスピキ","72","亜1","https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png","カロウシブスピット / スキュアー / スタンピード / トライペック / ブラッドセイバー","セントリー / ハートオブオーシャン / リジェネレイト / 守りのミンネ / 戦いのエール","A-G","B-G","C-G","D-G","E-G","F-G","G-H","G-I","G-J","G-K","G-L"
