"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"☆新九郎☆","H","9","ブラスドラゴン (1)","47","原","https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png","チャージ / ドラゴンスケイル / ハードブロウ / ファイアブレス / 魔性の囁き","リジェネレイト","A-H","D-H","E-H","F-H","G-H","H-I","H-J","H-K","H-L","",""
"☆新九郎☆","H","9","ブラスドラゴン (2)","51","原","https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png","ダブルアタック / チャージ / ドラゴンスケイル / ハードブロウ / ファイアブレス","エンジェリックウィング / リジェネレイト","A-H","D-H","E-H","F-H","G-H","H-I","H-J","H-K","H-L","",""
"☆新九郎☆","H","7","クン・アヌン","43","亜2","https://eldersign.jp/img/mi/g/f0/026_cwn-annwn_2g4.png","インクリーズ / クルセイド / グリムシャドウ / バーニングレイジ / フサリア","ミラージュ / 命中ブースト","A-H","D-H","E-H","F-H","H-J","H-K","H-L","","","",""
"☆新九郎☆","H","11","スノウ","65","亜2","https://eldersign.jp/img/mi/g/f0/020_snow_2g7.png","アイスボール / スノウストーム / スリートストーム / ヒーリング / 氷の花","コールドアシスト / リフレクション","A-H","B-H","C-H","D-H","E-H","F-H","G-H","H-I","H-J","H-K","H-L"
"☆新九郎☆","H","2","アルルーナ","42","原","https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png","エンジェルダスト / グリムシャドウ / トランキリティ / ブラッドスティール / ラストシュリーク","エンジェリックウィング / リジェネレイト","B-H","C-H","","","","","","","","",""
"☆新九郎☆","H","2","スキュラ","55","原","https://eldersign.jp/img/mi/g/f0/023_scylla_0g7.png","アイスランス / トライデント / バインドグラスプ / ヒーリング / 氷の刻印","ミラージュ / 命中ブースト","B-H","C-H","","","","","","","","",""
"☆新九郎☆","H","1","エアリエル","39","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png","テンペスト","リジェネレイト","B-H","","","","","","","","","",""
"☆新九郎☆","H","1","サキュバス","44","原","https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png","アムネジア / サクション / シュリンク / スタンダールシンドローム / テンプテイション","リジェネレイト","C-H","","","","","","","","","",""
"☆新九郎☆","H","2","モーラ","35","亜2","https://eldersign.jp/img/mi/g/f0/022_mora_2g4.png","ダークボルト / ブラッドスティール / ペイルムーン / リベレイション","ミラージュ / 命中ブースト","G-H","H-I","","","","","","","","",""
"ハチ","C","11","アルルーナ","42","原","https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png","アイスランス / エンジェルダスト / セメタリーゲート / トランキリティ / バーニングレイジ / ヒーリング","カウンター / ハートオブマーブル / ミラージュ","A-C","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","C-L"
"ハチ","C","11","ゴブリンキング","56","原","https://eldersign.jp/img/mi/g/f0/084_goblin-king_0g4.png","ストーン / ストーンレイン / ツイスター / ペイルムーン / 悪魔のトリル","カウンター / ミラージュ / 心の壁","A-C","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","C-L"
"ハチ","C","11","エアリエル","57","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png","アイスランス / スリートストーム / テンペスト / ファイアランス / フェアリーエイド / ルビーレイン","クィックオーダー / メンタルケア / 命中ブースト / 地味づくり","A-C","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","C-L"
"ハチ","C","11","ルサルカ","37","亜2","https://eldersign.jp/img/mi/p/f0/041_rusalka_2g1.png","ウィンターブラスト / フラッド / ペイルムーン / メイルストロム / 光のベール / 氷の花","コールドアシスト / レジストフィアー","A-C","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","C-L"
"やなぎかぜ","D","11","ワイバーン","50","亜1","https://eldersign.jp/img/mi/g/f0/029_wyvern_1g4.png","スパイクテイル / ダブルアタック / チャージ / デルタスラッシュ / ベノムスティング","防火布","A-D","B-D","C-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L"
"やなぎかぜ","D","11","ドール","43","亜2","https://eldersign.jp/img/mi/p/f0/056_dhole_2g4.png","アースクェイク / テラーコール / バインドグラスプ / ファストストライク / ベノムスティング","守りのミンネ / 攻撃ブースト","A-D","B-D","C-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L"
"やなぎかぜ","D","11","F.S.M.","44","原","https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png","ウィンドボルト / エルフショット / コールドボルト / ハスタリーザ","心の壁 / 魔力ブースト","A-D","B-D","C-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L"
"やなぎかぜ","D","11","グレムリン","38","亜1","https://eldersign.jp/img/mi/g/f0/021_gremlin_1g4.png","ウィンドボルト / ストーン / ヒーリング / 光の楔 / 風葬","守りのミンネ / 戦いのエール","A-D","B-D","C-D","D-E","D-F","D-G","D-H","D-I","D-J","D-K","D-L"
"りふと","I","11","ハイドラ","45","原","https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png","ダブルアタック / チャージ / ハードブロウ / ランドスライド / ラーヴァフロウ","エンジェリックウィング","A-I","B-I","C-I","D-I","E-I","F-I","G-I","H-I","I-J","I-K","I-L"
"りふと","I","11","シムルグ","35","原","https://eldersign.jp/img/mi/g/f0/046_simorgh_0g4.png","シードハウザー / チャージ / ハードブロウ / バードサンクチュアリ","命中ブースト / 戦いのエール","A-I","B-I","C-I","D-I","E-I","F-I","G-I","H-I","I-J","I-K","I-L"
"りふと","I","11","グレムリン","43","亜1","https://eldersign.jp/img/mi/g/f0/021_gremlin_1g1.png","ウィンドボルト / ヒーリング / 光の楔 / 風葬","戦いのエール","A-I","B-I","C-I","D-I","E-I","F-I","G-I","H-I","I-J","I-K","I-L"
"りふと","I","11","セイレン","43","亜1","https://eldersign.jp/img/mi/g/f0/024_seiren_1g4.png","アウェイクニング / エルフショット / ダークボルト / ヒーリング / 悪魔のトリル","心の棘 / 攻撃ブースト","A-I","B-I","C-I","D-I","E-I","F-I","G-I","H-I","I-J","I-K","I-L"
"煌龍","J","7","ダークヤング","31","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png","ガッシマ / スキュアー","エンジェリックウィング / 戦いのエール / 攻撃ブースト / 防御ブースト","A-J","B-J","C-J","D-J","F-J","H-J","J-L","","","",""
"煌龍","J","7","ドール (1)","33","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png","スタンピード / チャージ / トライペック / ブラッドセイバー","守りのミンネ / 攻撃ブースト / 防寒布 / 防火布","A-J","B-J","C-J","D-J","F-J","H-J","J-L","","","",""
"煌龍","J","7","ドール (2)","61","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png","アースクェイク / カロウシブスピット / ソニックブーム / ダルバドーハ","守りのミンネ / 戦いのエール / 攻撃ブースト / 防御ブースト","A-J","B-J","C-J","D-J","F-J","H-J","J-L","","","",""
"煌龍","J","7","オールドワン","18","原","https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png","シュリンク / デルバイス / ミラーズ / ユロール","フレイムアシスト / 心の壁 / 心の棘 / 敏捷ブースト","A-J","B-J","C-J","D-J","F-J","H-J","J-L","","","",""
"煌龍","J","4","パズズ","46","原","https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g4.png","ダブルアタック / チャージ / デルタスラッシュ / ハードブロウ / ローカストスウォーム","ハートオブマーブル / 戦いのエール / 敏捷ブースト / 防御ブースト","E-J","G-J","I-J","J-K","","","","","","",""
"煌龍","J","4","アンクー","43","原","https://eldersign.jp/img/mi/g/f0/044_ankou_0g4.png","ダブルアタック / デスサイズ / パンデミック / ファストブレード / ベノムスクラッチ","ローズイズレッド / ヴァイオレッツブルー","E-J","G-J","I-J","J-K","","","","","","",""
"煌龍","J","4","ウルタールの猫","27","亜2","https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_2g4.png","アウェイクニング / ヒートウェーブ / フライト / 光のベール / 月光浴","クィックオーダー / 防御ブースト","E-J","G-J","I-J","J-K","","","","","","",""
"煌龍","J","4","シルバードラゴン","61","原","https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png","アイスブレス / コールドボルト / ダークボルト / ブラッドスティール / ブリザード","クィックオーダー / ローズイズレッド / ヴァイオレッツブルー","E-J","G-J","I-J","J-K","","","","","","",""
