player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
savekimo,A,8,ハイドラ (1),70,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,スウィング / ダブルアタック / チャージ / ハードブロウ,戦いのエール / 攻撃ブースト,A-B,A-D,A-E,A-G,A-H,A-I,A-J,A-K,,,
savekimo,A,10,ハイドラ (2),70,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,アースクェイク / スキュアー / スタンピード / チャージ / 光の刻印,エンジェリックウィング / ハートオブフレイム / 戦いのエール,A-B,A-C,A-D,A-E,A-F,A-G,A-H,A-I,A-J,A-K,
savekimo,A,1,ハイドラ (3),19,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,ラーヴァフロウ,フレイムアシスト / フレイムバリア,A-L,,,,,,,,,,
savekimo,A,1,ハイドラ (4),11,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g1.png,ラーヴァフロウ,カウンター,A-L,,,,,,,,,,
savekimo,A,10,シルバードラゴン,69,原,https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png,バーニングレイジ / ファイアボルト / ファイアランス / フサリア / リヴァイヴ,クィックオーダー / フレイムアシスト / フレイムバリア / レジストスリープ / レジストチャーム / 地味づくり / 敏捷ブースト,A-B,A-C,A-D,A-E,A-F,A-G,A-H,A-I,A-J,A-K,
savekimo,A,9,ウルタールの猫,50,原,https://eldersign.jp/img/mi/s/f0/065_cats-of-ulthar_0g4.png,ヒーリング / フライト / ルビーライト / 光のベール / 月光浴,HPブースト / クィックオーダー / 守りのミンネ,A-B,A-D,A-E,A-F,A-G,A-H,A-I,A-J,A-K,,
savekimo,A,2,パズズ,70,原,https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g7.png,アースクェイク / スキュアー / デルタスラッシュ / ドラゴニックロア,HPブースト / クィックオーダー / 戦いのエール,A-C,A-F,,,,,,,,,
savekimo,A,1,サキュバス,13,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g1.png,スタンダールシンドローム,クィックオーダー,A-C,,,,,,,,,,
savekimo,A,1,アハ・イシュケ,43,亜2,https://eldersign.jp/img/mi/g/f0/094_each-uisge_2g4.png,チャージ / 水葬,心の棘 / 攻撃ブースト,A-L,,,,,,,,,,
savekimo,A,1,HP特化サキュバス,62,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g7.png,グリムシャドウ / セメタリーゲート / テンプテイション,エンジェリックウィング,A-L,,,,,,,,,,
なまはる,C,11,フラーユ,67,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,パンデミック / ヒヤデスウィンド / フサリア / ベノムスクラッチ / 桜花泡影,フレイムアシスト / ローズイズレッド / ヴァイオレッツブルー,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
なまはる,C,11,エアリエル,69,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ステイシス / ストーンレイン / テンペスト / フェアリーエイド / 風切り,守りのミンネ / 戦いのエール,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
なまはる,C,11,セイレン,70,亜2,https://eldersign.jp/img/mi/g/f0/024_seiren_2g7.png,アウェイクニング / ヒーリング / ペイルムーン / ポイズンクラウド / 悪魔のトリル,クィックオーダー,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
なまはる,C,11,サキュバス,67,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,スタンダールシンドローム / ストーンレイン / スノウストーム / スリートストーム / リヴァイヴ,コールドアシスト / 予習復習,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
TUSK,G,11,グウィリオン,59,亜2,https://eldersign.jp/img/mi/g/f0/005_gwyllion_2g7.png,イーグルアイ / ダブルアタック / ハルバード / ファストブレード / ベノムスクラッチ,命中ブースト / 敏捷ブースト,A-G,B-G,C-G,D-G,E-G,F-G,G-H,G-I,G-J,G-K,G-L
TUSK,G,11,ブラスドラゴン,51,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,チャージ / ドラゴンスケイル / ハードブロウ / ファイアブレス,HPブースト / 命中ブースト,A-G,B-G,C-G,D-G,E-G,F-G,G-H,G-I,G-J,G-K,G-L
TUSK,G,11,めろんちゃん,54,原,https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g4.png,ゴッサマーチェイン / ステイシス / ルビーライト / ルールオブドリームス / 滅びの翼,クィックオーダー,A-G,B-G,C-G,D-G,E-G,F-G,G-H,G-I,G-J,G-K,G-L
TUSK,G,1,アルルーナ,36,原,https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png,トランキリティ / ラストシュリーク,ディレイオーダー / リフレクション,A-G,,,,,,,,,,
TUSK,G,10,サキュバス,63,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png,ガイドスター / サクション / スタンダールシンドローム / テンプテイション / 風葬,HPブースト / クィックオーダー,B-G,C-G,D-G,E-G,F-G,G-H,G-I,G-J,G-K,G-L,
つくよみ,L,8,ティンダロスハウンド,59,原,https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g4.png,イズルハーダ / ダブルアタック / チャージ / フェイズアウト / ルルハラント,守りのミンネ / 戦いのエール,A-L,B-L,D-L,F-L,H-L,I-L,J-L,K-L,,,
つくよみ,L,8,ワンプ,38,亜2,https://eldersign.jp/img/mi/g/f0/033_wamp_2g7.png,クリアランス / ステンチ / セメタリーゲート / ダブルアタック / ベノムスクラッチ,エンジェリックウィング / 戦いのエール / 防御ブースト / 魔力ブースト,A-L,B-L,D-L,F-L,H-L,I-L,J-L,K-L,,,
つくよみ,L,8,ハンティングホラー,30,原,https://eldersign.jp/img/mi/g/f1/100_hunting-horror_0g4.png,ウラザイス / セメタリーゲート / ヒーリング / 光の楔 / 風葬,心の壁 / 魔力ブースト,A-L,B-L,D-L,F-L,H-L,I-L,J-L,K-L,,,
つくよみ,L,8,オールドワン,50,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png,セメタリーゲート / ヒーリング / ファイアボール / ミラーズ / ユロール,レジストスリープ / ローズイズレッド,A-L,B-L,D-L,F-L,H-L,I-L,J-L,K-L,,,
つくよみ,L,3,ゴブリンキング,28,原,https://eldersign.jp/img/mi/g/f0/084_goblin-king_0g4.png,ストーンレイン / ファイアボルト,レジストポイズン / 命中ブースト / 守りのミンネ / 戦いのエール,C-L,E-L,G-L,,,,,,,,
つくよみ,L,3,スキュラ,22,亜1,https://eldersign.jp/img/mi/g/f0/023_scylla_1g7.png,アイスランス / バインドグラスプ / ヒーリング / 水流 / 氷の刻印,レジストポイズン / ローズイズレッド / 防御ブースト / 魔力ブースト,C-L,E-L,G-L,,,,,,,,
つくよみ,L,3,サキュバス,45,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png,アウェイクニング / スタンダールシンドローム / ダークボルト / テンプテイション / ヒーリング,ローズイズレッド / 守りのミンネ / 敏捷ブースト / 魔力ブースト,C-L,E-L,G-L,,,,,,,,
つくよみ,L,3,アルルーナ,40,原,https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png,エンジェルダスト / ダークボルト / トランキリティ / ヒーリング / ファイアボール,レジストスリープ / ローズイズレッド / 心の壁 / 魔力ブースト,C-L,E-L,G-L,,,,,,,,
Doll,I,11,ダークヤング,49,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ガッシマ / スキュアー / ダブルアタック / チャージ / ベノムスクラッチ,エンジェリックウィング,A-I,B-I,C-I,D-I,E-I,F-I,G-I,H-I,I-J,I-K,I-L
