"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"ショーンマイケル","A","10","スノウ (1)","70","亜1","https://eldersign.jp/img/mi/g/f0/020_snow_1g4.png","アーマーメルト / スノウストーム / スリートストーム / セメタリーゲート / ブラッドスティール / ペイルムーン / リヴァイヴ / 氷の花 / 超低周波","HPブースト / クィックオーダー / フェアリークッキー / 敏捷ブースト / 魔力ブースト","A-B","A-D","A-E","A-F","A-G","A-H","A-I","A-J","A-K","A-L",""
"ショーンマイケル","A","8","スノウ (2)","70","亜1","https://eldersign.jp/img/mi/g/f0/020_snow_1g4.png","アーマーメルト / スノウストーム / スリートストーム / セメタリーゲート / ブラッドスティール / ペイルムーン / リヴァイヴ / 氷の花 / 超低周波","HPブースト / クィックオーダー / フェアリークッキー / 敏捷ブースト / 魔力ブースト","A-B","A-D","A-E","A-H","A-I","A-J","A-K","A-L","","",""
"ショーンマイケル","A","10","スノウ (3)","70","亜2","https://eldersign.jp/img/mi/g/f0/020_snow_2g7.png","スノウストーム / スリートストーム / ヒーリング / ロストフォーチュン / 氷の花","HPブースト / クィックオーダー / コールドバリア / フェアリークッキー / 魔力ブースト","A-B","A-D","A-E","A-F","A-G","A-H","A-I","A-J","A-K","A-L",""
"ショーンマイケル","A","10","モーラ","70","亜2","https://eldersign.jp/img/mi/g/f0/022_mora_2g4.png","ファイアボール / フラッシュファイア / ブラッドスティール / ペイルムーン / リベレイション","HPブースト / クィックオーダー / フェアリークッキー","A-B","A-D","A-E","A-F","A-G","A-H","A-I","A-J","A-K","A-L",""
"ショーンマイケル","A","1","ブラスドラゴン","70","原","https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g7.png","ドラゴンスケイル / ハードブロウ / ファイアブレス / フレア / ベノムスクラッチ","リジェネレイト","A-C","","","","","","","","","",""
"ショーンマイケル","A","1","ジャバウォック","70","亜2","https://eldersign.jp/img/mi/g/f0/017_jabberwock_2g7.png","ウォークライ / ベノムスクラッチ","コールドバリア / 魔力ブースト","A-C","","","","","","","","","",""
"ショーンマイケル","A","1","スキュラ","70","亜2","https://eldersign.jp/img/mi/g/f0/023_scylla_2g7.png","イーヴルフルート / ファイアボール / ブラッドスティール / リヴァイヴ / 氷葬","戦いのエール / 防御ブースト","A-C","","","","","","","","","",""
"ショーンマイケル","A","1","アルビノペンギン","70","亜1","https://eldersign.jp/img/mi/g/f0/019_albino-penguin_1g7.png","ウィンドボルト / グリムシャドウ / ダルネス / テラーコール / トライペック","戦いのエール / 攻撃ブースト","A-C","","","","","","","","","",""
"ショーンマイケル","A","2","デュラハン","70","亜1","https://eldersign.jp/img/mi/g/f0/025_dullahan_1g4.png","アイギスシールド / アーマーメルト / ランドスライド","敏捷ブースト / 魔力ブースト","A-F","A-G","","","","","","","","",""
"煌龍","B","4","パズズ","36","原","https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g4.png","ダブルアタック / デルタスラッシュ / ハードブロウ / ローカストスウォーム","ビーストクッキー / 戦いのエール / 防御ブースト","A-B","B-C","B-D","B-E","","","","","","",""
"煌龍","B","6","ラプシヌプルクル","50","原","https://eldersign.jp/img/mi/s/f0/031_rap-ush-nupuru-kuru_0g7.png","ダブルアタック / ファストブレード / ペトロガス / 火葬 / 熱傷","カウンター / ハートオブフレイム / ビーストクッキー / 命中ブースト / 心の棘","A-B","B-C","B-D","B-E","B-I","B-K","","","","",""
"煌龍","B","8","ペリ","31","原","https://eldersign.jp/img/mi/g/f0/042_peri_0g4.png","コールドボルト / ファイアボール / ムーランルージュ","フレイムアシスト / 攻撃ブースト","A-B","B-D","B-G","B-H","B-I","B-J","B-K","B-L","","",""
"煌龍","B","5","シルバードラゴン","52","原","https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png","アイスブレス / コールドボルト / ダークボルト / ブラッドスティール / ブリザード","コールドアシスト / 命中ブースト / 心の棘 / 防御ブースト","A-B","B-D","B-G","B-H","B-L","","","","","",""
"煌龍","B","5","ドール","50","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png","アースクェイク / カロウシブスピット","守りのミンネ / 攻撃ブースト","B-C","B-E","B-G","B-I","B-J","","","","","",""
"煌龍","B","5","セイレン","43","原","https://eldersign.jp/img/mi/s/f0/024_seiren_0g7.png","アウェイクニング / グリムシャドウ / セメタリーゲート / ダークボルト / 悪魔のトリル","心の壁 / 心の棘","B-C","B-E","B-G","B-I","B-K","","","","","",""
"煌龍","B","5","ワイバーン","50","原","https://eldersign.jp/img/mi/s/f0/029_wyvern_0g7.png","スパイクテイル / ダブルアタック / ベノムスティング / 光の刻印 / 超低周波","ビーストクッキー / 戦いのエール / 防御ブースト","B-F","B-H","B-J","B-K","B-L","","","","","",""
"煌龍","B","4","アンクー","23","原","https://eldersign.jp/img/mi/g/f0/044_ankou_0g4.png","ダブルアタック / デスサイズ / パンデミック / ファストブレード","フレイムバリア / 敏捷ブースト","B-F","B-H","B-J","B-L","","","","","","",""
"煌龍","B","1","グレムリン","35","原","https://eldersign.jp/img/mi/s/f0/021_gremlin_0g7.png","ハイドアウト / 風葬","フェアリークッキー","B-F","","","","","","","","","",""
"煌龍","B","1","モーラ","41","原","https://eldersign.jp/img/mi/s/f0/022_mora_0g7.png","ウィンドボルト / ヒーリング / ファイアボール / ブラッドスティール","フェアリークッキー","B-F","","","","","","","","","",""
"赤い酒","K","2","シルバードラゴン","40","原","https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g7.png","アイスブレス / グリムシャドウ / デルタスラッシュ / ブリザード / ローカストスウォーム","セントリー / リジェネレイト","A-K","B-K","","","","","","","","",""
"赤い酒","K","11","パズズ","45","亜2","https://eldersign.jp/img/mi/p/f0/045_pazuzu_2g4.png","デルタスラッシュ / ドラゴニックロア / ハイドアウト / ローカストスウォーム / 光の楔","ミラージュ / リジェネレイト / 命中ブースト / 心の棘 / 攻撃ブースト","A-K","B-K","C-K","D-K","E-K","F-K","G-K","H-K","I-K","J-K","K-L"
"赤い酒","K","11","オールドワン","27","亜1","https://eldersign.jp/img/mi/p/f0/051_old-one_1g4.png","テラーコール / デルバイス / ミラーズ / ユロール / ワインクラウド","ミラージュ / リジェネレイト / リフレクション / 魔力ブースト","A-K","B-K","C-K","D-K","E-K","F-K","G-K","H-K","I-K","J-K","K-L"
"赤い酒","K","11","ドール","34","亜1","https://eldersign.jp/img/mi/p/f0/056_dhole_1g1.png","アースクェイク / イボニーシード / カロウシブスピット / ダルバドーハ / 光の楔","ミラージュ / リフレクション / 命中ブースト / 敏捷ブースト / 防御ブースト / 魔力ブースト","A-K","B-K","C-K","D-K","E-K","F-K","G-K","H-K","I-K","J-K","K-L"
"赤い酒","K","9","ブラスドラゴン","32","亜1","https://eldersign.jp/img/mi/p/f0/049_brass-dragon_1g7.png","ドラゴンスケイル / ファイアブレス / ペトロガス / 光の楔 / 炎の刻印","セントリー / リジェネレイト","C-K","D-K","E-K","F-K","G-K","H-K","I-K","J-K","K-L","",""
"pipe","J","11","パズズ","32","原","https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g1.png","ダブルアタック / チャージ / デルタスラッシュ / ハードブロウ / ベノムスクラッチ","戦いのエール","A-J","B-J","C-J","D-J","E-J","F-J","G-J","H-J","I-J","J-K","J-L"
"pipe","J","11","ドール","32","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g1.png","アースクェイク / ダブルアタック / チャージ / テラーコール / ハードブロウ","ミラージュ / 守りのミンネ / 戦いのエール","A-J","B-J","C-J","D-J","E-J","F-J","G-J","H-J","I-J","J-K","J-L"
"pipe","J","11","グレムリン","26","原","https://eldersign.jp/img/mi/s/f0/021_gremlin_0g4.png","ウィンドボルト / グリムシャドウ / コールドボルト / ランドスライド / 風葬","","A-J","B-J","C-J","D-J","E-J","F-J","G-J","H-J","I-J","J-K","J-L"
"pipe","J","11","フェアリードラゴン","43","亜1","https://eldersign.jp/img/mi/s/f0/009_fairy-dragon_1g1.png","アイスボール / ヒーリング / ファイアボルト / 光のベール","防寒布 / 防火布","A-J","B-J","C-J","D-J","E-J","F-J","G-J","H-J","I-J","J-K","J-L"
"Piano","H","5","ティンダロスハウンド","27","原","https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g4.png","クリティカルスパイク / ハードブロウ / ファストブレード / フェイズアウト / ベノムスクラッチ","エンジェリックウィング / ハートオブマーブル / 命中ブースト / 攻撃ブースト","A-H","C-H","E-H","H-J","H-L","","","","","",""
"Piano","H","7","クモハタ","38","原","https://eldersign.jp/img/mi/s/f0/028_nightmare_0g4.png","エイミング / スリープクラウド / タングリング / チャージ / 挑発","エンジェリックウィング / ハートオブマーブル / レジストチャーム / 防御ブースト","A-H","B-H","D-H","F-H","G-H","H-I","H-K","","","",""
"Piano","H","5","モーラ","28","亜1","https://eldersign.jp/img/mi/g/f0/022_mora_1g4.png","テラーコール / ヒーリング / ブラッドスティール / ペイルムーン / 水流","エンジェリックウィング","A-H","C-H","E-H","H-J","H-L","","","","","",""
"Piano","H","10","アルルーナ","51","原","https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png","エンジェルダスト / セメタリーゲート / ヒーリング / ファイアボール","エンジェリックウィング / ハートオブフレイム / 魔力ブースト","A-H","B-H","C-H","D-H","F-H","G-H","H-I","H-J","H-K","H-L",""
"Piano","H","6","ハイドラ","27","原","https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png","チャージ / ランドスライド / ラーヴァフロウ / 狐火 / 誘い受け","エンジェリックウィング","B-H","D-H","F-H","G-H","H-I","H-K","","","","",""
"Piano","H","7","クン・アヌン","29","原","https://eldersign.jp/img/mi/s/f0/026_cwn-annwn_0g4.png","カラカス / クルセイド / バーニングレイジ / ヒーリング / ファイアランス","ハートオブフレイム / ミラージュ / 戦いのエール / 魔力ブースト","B-H","D-H","E-H","F-H","G-H","H-I","H-K","","","",""
"Piano","H","4","ワイバーン","17","亜1","https://eldersign.jp/img/mi/g/f0/029_wyvern_1g4.png","チャージ / ベノムスティング","レジストチャーム / 防御ブースト","C-H","E-H","H-J","H-L","","","","","","",""
"てんてん","C","9","ワイバーン (1)","36","原","https://eldersign.jp/img/mi/s/f0/029_wyvern_0g4.png","くすぐり / ダブルアタック / ベノムスティング / ランドスライド","戦いのエール","A-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","",""
"てんてん","C","10","ワイバーン (2)","30","亜2","https://eldersign.jp/img/mi/g/f0/029_wyvern_2g4.png","スパイクテイル / ダブルアタック / チャージ / ベノムスティング / 光の刻印","HPブースト / リジェネレイト / レジストチャーム / 命中ブースト / 防寒布","A-C","B-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K",""
"てんてん","C","9","アルルーナ","33","原","https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png","ウィンドボルト / エルフショット / エンジェルダスト / スノウストーム / 水流","レジストシール","A-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","",""
"てんてん","C","9","グレムリン","36","亜2","https://eldersign.jp/img/mi/g/f0/021_gremlin_2g4.png","エルフショット / ハイドアウト / 光の楔 / 風葬","セントリー","A-C","C-D","C-E","C-F","C-G","C-H","C-I","C-J","C-K","",""
"てんてん","C","1","フラーユ","17","原","https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png","ウィンドボルト / 春の雨","レジストペトリ / 命中ブースト","B-C","","","","","","","","","",""
"てんてん","C","1","フィア・クリス","17","原","https://eldersign.jp/img/mi/s/f0/073_firchlis_0g4.png","アウローラ","レジストシール","B-C","","","","","","","","","",""
"てんてん","C","1","スノウ (1)","6","亜1","https://eldersign.jp/img/mi/g/f0/020_snow_1g4.png","スノウストーム","レジストペトリ","C-L","","","","","","","","","",""
"てんてん","C","1","スノウ (2)","24","亜2","https://eldersign.jp/img/mi/g/f0/020_snow_2g4.png","スリートストーム / ルビーライト","レジストバインド","C-L","","","","","","","","","",""
"てんてん","C","1","モーラ","20","原","https://eldersign.jp/img/mi/s/f0/022_mora_0g1.png","ブラッドスティール / ペイルムーン","レジストバインド","C-L","","","","","","","","","",""
"てんてん","C","1","サキュバス","23","原","https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png","エルフショット / サクション / セメタリーゲート / テンプテイション / ファイアボール","コールドアシスト","C-L","","","","","","","","","",""
"ひーちゃん","L","5","ブラスドラゴン","20","原","https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png","ダブルアタック / ドラゴンスケイル / ファイアブレス","フレイムアシスト","A-L","B-L","D-L","H-L","J-L","","","","","",""
"ひーちゃん","L","6","アークディスプレイサー","23","原","https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g1.png","ホロウワールド","プロヴィデンス / 防寒布 / 防御ブースト","A-L","C-L","E-L","G-L","H-L","J-L","","","","",""
"ひーちゃん","L","5","フライングポリープ","24","亜1","https://eldersign.jp/img/mi/g/f0/038_flying-polyp_1g7.png","イーヴルフルート / ツイスター","プロヴィデンス / 防寒布","A-L","D-L","E-L","G-L","J-L","","","","","",""
"ひーちゃん","L","11","スキュラ","31","亜2","https://eldersign.jp/img/mi/g/f0/023_scylla_2g4.png","アイスランス","ミラージュ / 守りのミンネ","A-L","B-L","C-L","D-L","E-L","F-L","G-L","H-L","I-L","J-L","K-L"
"ひーちゃん","L","5","シャンタク鳥","13","亜2","https://eldersign.jp/img/mi/g/f0/037_shantak_2g7.png","スウィング / 踏みつけ","プロヴィデンス / 防御ブースト","B-L","C-L","D-L","I-L","K-L","","","","","",""
"ひーちゃん","L","2","モーラ","18","亜1","https://eldersign.jp/img/mi/g/f0/022_mora_1g7.png","ブラッドスティール / ペイルムーン","防寒布 / 防御ブースト","B-L","F-L","","","","","","","","",""
"ひーちゃん","L","6","ペリュトン","38","原","https://eldersign.jp/img/mi/g/f0/047_peryton_0g7.png","シャドウスティール / 滅びの翼","戦いのエール / 攻撃ブースト","C-L","E-L","F-L","G-L","I-L","K-L","","","","",""
"ひーちゃん","L","1","クン・アヌン","25","亜1","https://eldersign.jp/img/mi/g/f0/026_cwn-annwn_1g7.png","クルセイド / バーニングレイジ / ファイアランス","コールドバリア / 防御ブースト","F-L","","","","","","","","","",""
"ひーちゃん","L","1","セイレン","12","亜1","https://eldersign.jp/img/mi/g/f0/024_seiren_1g4.png","悪魔のトリル / 魔性の囁き","防寒布","H-L","","","","","","","","","",""
