player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
ポリープ,G,10,ドール,70,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / ウォークライ / カロウシブスピット / スキュアー / チャージ,ディレイオーダー / 守りのミンネ / 心の壁 / 戦いのエール,A-G,B-G,C-G,D-G,E-G,F-G,G-H,G-J,G-K,G-L,
ポリープ,G,3,スターヴァンパイア,45,亜2,https://eldersign.jp/img/mi/p/f0/052_star-vampire_2g1.png,アンブッシュ / インクリーズ / セメタリーゲート / フェアリーキラー / 光のベール,クィックオーダー / 命中ブースト / 防火布,A-G,C-G,G-L,,,,,,,,
ポリープ,G,6,F.S.M. (1),47,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,アゼランザ / ヒーリング / フサリア / 光のベール / 光の楔,HPブースト / クィックオーダー / 地味づくり / 守りのミンネ / 戦いのエール,A-G,C-G,F-G,G-J,G-K,G-L,,,,,
ポリープ,G,1,F.S.M. (2),44,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,ダークネビュラ / ヒーリング / フサリア / 光のベール,守りのミンネ / 戦いのエール,G-H,,,,,,,,,,
ポリープ,G,7,オールドワン,59,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g7.png,インクリーズ / ヒーリング / ミラーズ / ユロール / 悪魔のトリル,HPブースト / クィックオーダー / ディレイオーダー / ハートオブウィンド / 守りのミンネ,A-G,C-G,F-G,G-H,G-J,G-K,G-L,,,,
ポリープ,G,1,ダークヤングスキル,36,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,テラーコール,守りのミンネ / 戦いのエール,B-G,,,,,,,,,,
ポリープ,G,2,エアリエル,49,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ウィンドボルト / テンペスト / フサリア / ブラッドスティール,命中ブースト / 守りのミンネ / 戦いのエール,B-G,G-I,,,,,,,,,
ポリープ,G,2,グレムリン,70,亜1,https://eldersign.jp/img/mi/g/f0/021_gremlin_1g7.png,ウィンドボルト / フサリア / 光のベール / 光の楔 / 風葬,クィックオーダー / 命中ブースト / 心の棘 / 魔力ブースト,B-G,G-J,,,,,,,,,
ポリープ,G,2,ハイドラ,54,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g7.png,アースクェイク / スキュアー / ベノムスティング,守りのミンネ / 戦いのエール,D-G,E-G,,,,,,,,,
ポリープ,G,1,アルルーナ,56,原,https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png,エンジェルダスト / トランキリティ / フサリア,守りのミンネ,D-G,,,,,,,,,,
ポリープ,G,1,セイレン,63,亜2,https://eldersign.jp/img/mi/g/f0/024_seiren_2g4.png,アウェイクニング / ヒーリング / 光のベール,守りのミンネ / 戦いのエール,D-G,,,,,,,,,,
ポリープ,G,1,ブラスドラゴン,32,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,スキュアー / ヴェンデッタ,セントリー / ハートオブオーシャン,E-G,,,,,,,,,,
ポリープ,G,1,ウルタールの猫,50,原,https://eldersign.jp/img/mi/s/f0/065_cats-of-ulthar_0g4.png,フライト / 月光浴,クィックオーダー / 命中ブースト,E-G,,,,,,,,,,
ポリープ,G,2,ティンダロスハウンド,42,亜2,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_2g1.png,ディスペル / フェイズアウト / フォトケミカルスモッグ / ブラッドセイバー / ルルハラント,HPブースト / クィックオーダー,F-G,G-K,,,,,,,,,
ポリープ,G,1,ビヤーキー,52,亜2,https://eldersign.jp/img/mi/g/f0/036_byakhee_2g4.png,ヒヤデスウィンド / フサリア,HPブースト / クィックオーダー,G-H,,,,,,,,,,
ポリープ,G,1,ペリ,43,亜2,https://eldersign.jp/img/mi/p/f0/042_peri_2g4.png,アイギスシールド / アイスランス / ペイルムーン / 早瀬,守りのミンネ / 戦いのエール,G-I,,,,,,,,,,
ポリープ,G,1,スノウ本体,49,原,https://eldersign.jp/img/mi/s/f0/020_snow_0g7.png,ブラッドムーン,フレイムアシスト / 魔力ブースト,G-I,,,,,,,,,,
ポリープ,G,1,ルサルカa,53,亜2,https://eldersign.jp/img/mi/p/f0/041_rusalka_2g4.png,ヒヤデスウィンド / ヒーリングウィンド / フサリア / 光のベール,フレイムアシスト / フレイムバリア,G-I,,,,,,,,,,
白,E,4,アークディスプレイサー,40,原,https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g1.png,テラーコール / ベノムスクラッチ / ペトロガス / ホロウワールド,ハートオブマーブル,A-E,B-E,E-J,E-K,,,,,,,
白,E,5,青褐,68,亜2,https://eldersign.jp/img/mi/g/f0/029_wyvern_2g7.png,スキュアー / スパイクテイル / ダブルアタック / ランドスライド / 光の刻印,ミラージュ / 守りのミンネ / 戦いのエール,A-E,C-E,E-F,E-H,E-L,,,,,,
白,E,4,ウルタールの猫,49,亜2,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_2g4.png,カラカス / フライト / リヴァイヴ / 光のベール / 月光浴,ディレイオーダー / ハートオブマーブル / ミラージュ / レジストバインド / レジストポイズン / 守りのミンネ / 攻撃ブースト,A-E,E-F,E-H,E-L,,,,,,,
白,E,3,スノウ,14,亜1,https://eldersign.jp/img/mi/g/f0/020_snow_1g4.png,アゼランザ / スノウストーム / ファイアボルト / フォトケミカルスモッグ / ワインクラウド,HPブースト / クィックオーダー / フレイムアシスト / フレイムバリア / レジストシック / 予習復習,A-E,C-E,E-G,,,,,,,,
白,E,5,ダークヤング,53,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ガッシマ / スタンピード / チャージ / ヒカップ / ベノムスクラッチ,カウンター / リジェネレイト / 守りのミンネ / 戦いのエール,B-E,D-E,E-I,E-J,E-K,,,,,,
白,E,5,サキュバス,49,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png,アウェイクニング / エルフショット / ヒーリング / ピース / 悪魔のトリル,クィックオーダー / ミラージュ / 地味づくり,B-E,D-E,E-I,E-J,E-K,,,,,,
