player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
白,E,7,紺桔梗,68,亜2,https://eldersign.jp/img/mi/g/f0/020_snow_2g7.png,ヒヤデスウィンド / ヒーリングウィンド / フサリア / プレイグ / ルルハラント,HPブースト / クィックオーダー,A-E,C-E,D-E,E-F,E-I,E-J,E-L,,,,
白,E,7,月白,48,亜2,https://eldersign.jp/img/mi/g/f0/020_snow_2g4.png,フサリア / リヴァイヴ / ルナエクリプス,フレイムアシスト / フレイムバリア / レジストシック / レジストスリープ,A-E,C-E,D-E,E-F,E-I,E-J,E-L,,,,
白,E,7,瑠璃紺,67,亜1,https://eldersign.jp/img/mi/g/f0/020_snow_1g7.png,アウェイクニング / セメタリーゲート / ヒヤデスウィンド / ブラッドムーン / ルビーレイン,クィックオーダー / フレイムアシスト / 予習復習 / 地味づくり,A-E,C-E,D-E,E-F,E-I,E-J,E-L,,,,
白,E,7,紅桔梗,56,亜2,https://eldersign.jp/img/mi/p/f0/041_rusalka_2g4.png,パンデミック / ヒートウェーブ / ブラッドムーン / ルビーレイン / 炎の刻印,フレイムアシスト / レジストスリープ / レジストフィアー / 敏捷ブースト,A-E,C-E,D-E,E-F,E-I,E-J,E-L,,,,
白,E,4,青褐,70,亜2,https://eldersign.jp/img/mi/g/f0/029_wyvern_2g7.png,スキュアー / スパイクテイル / ダブルアタック / ランドスライド / 光の刻印,守りのミンネ / 戦いのエール,B-E,E-G,E-H,E-K,,,,,,,
白,E,4,黄黒,70,亜1,https://eldersign.jp/img/mi/g/f0/029_wyvern_1g4.png,ウォークライ / スパイクテイル / ダブルアタック / チャージ / ランドスライド,守りのミンネ / 戦いのエール,B-E,E-G,E-H,E-K,,,,,,,
白,E,4,紅碧,89,亜1,https://eldersign.jp/img/mi/p/f0/050_silver-dragon_1g4.png,クルセイド / バーニングレイジ / ヒーリングウィンド / 炎の刻印 / 燐火,クィックオーダー / 地味づくり,B-E,E-G,E-H,E-K,,,,,,,
白,E,4,小麦色,61,亜2,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_2g4.png,カラカス / フライト / リヴァイヴ / 光のベール / 月光浴,ハートオブマーブル / ミラージュ,B-E,E-G,E-H,E-K,,,,,,,
ねむ,H,6,アークディスプレイサー,70,原,https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g4.png,アンブッシュ / スキュアー / チャージ / ホロウワールド / 光のベール,カウンター / リフレクション / 心の棘,A-H,C-H,D-H,E-H,H-J,H-L,,,,,
ねむ,H,6,ネケチ,50,亜2,https://eldersign.jp/img/mi/s/f0/008_caitsith_2g4.png,エルフショット / ヒーリング / ファストブレード / ラピッドスタブ / 光のベール,戦いのエール,A-H,B-H,F-H,G-H,H-I,H-K,,,,,
ねむ,H,6,アネモネ,70,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,エルフショット / テンペスト / フェアリーエイド / フサリア / 光のベール,カウンター / リフレクション,A-H,B-H,F-H,G-H,H-I,H-K,,,,,
ねむ,H,6,ルサルカ,59,亜2,https://eldersign.jp/img/mi/p/f0/041_rusalka_2g4.png,コールドボルト / フサリア,コールドアシスト,A-H,B-H,F-H,G-H,H-I,H-K,,,,,
ねむ,H,5,雪花,70,亜1,https://eldersign.jp/img/mi/g/f0/020_snow_1g4.png,エルフショット / スノウストーム / スリートストーム,コールドアシスト,B-H,F-H,G-H,H-I,H-K,,,,,,
ねむ,H,5,ももこ,70,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット / スキュアー / チャージ / ベノムスクラッチ,戦いのエール / 防御ブースト,C-H,D-H,E-H,H-J,H-L,,,,,,
ねむ,H,5,ヴァルキュリア,50,原,https://eldersign.jp/img/mi/s/f0/035_night-gaunt_0g7.png,エルフショット / フォトケミカルスモッグ / ホロウワールド / ミラーズ / ユロール,クィックオーダー / ミラージュ / 心の棘,C-H,D-H,E-H,H-J,H-L,,,,,,
ねむ,H,3,F.S.M.,53,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g7.png,アゼランザ / エルフショット / セメタリーゲート / ダークネビュラ / ハスタリーザ,,C-H,H-J,H-L,,,,,,,,
ねむ,H,2,スターヴァンパイア,66,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g1.png,セメタリーゲート / フォトケミカルスモッグ / フサリア / ミラーズ / ユロール,ミラージュ / 心の棘,D-H,E-H,,,,,,,,,
ノギス,D,9,カサカサッ (1),69,原,https://eldersign.jp/img/mi/g/f1/103_last-survivor_0g7.png,キャンセレイション / スリープクラウド / ファストブレード / 炎のベール / 風切り,命中ブースト / 守りのミンネ,A-D,C-D,D-E,D-F,D-G,D-H,D-I,D-J,D-L,,
ノギス,D,2,カサカサッ (2),68,原,https://eldersign.jp/img/mi/g/f1/103_last-survivor_0g7.png,キャンセレイション / スリープクラウド / ファストブレード / 炎のベール / 風切り,命中ブースト / 守りのミンネ,B-D,D-K,,,,,,,,,
ノギス,D,9,ラストサバイバー (1),70,原,https://eldersign.jp/img/mi/g/f1/103_last-survivor_0g4.png,キャンセレイション / ニードルディスペンサー / ファストブレード / ペトロガス / 風切り,クィックオーダー / 命中ブースト,A-D,C-D,D-F,D-G,D-H,D-I,D-J,D-K,D-L,,
ノギス,D,1,ラストサバイバー (2),59,原,https://eldersign.jp/img/mi/g/f1/103_last-survivor_0g4.png,ベノムスクラッチ / ベノムスティング,クィックオーダー / 命中ブースト,B-D,,,,,,,,,,
ノギス,D,7,コソコソッ (1),69,原,https://eldersign.jp/img/mi/g/f1/103_last-survivor_0g7.png,ダルバドーハ / ニードルディスペンサー / プレイグ / ポイズンクラウド / 風切り,フレイムアシスト / リフレクション,A-D,C-D,D-E,D-F,D-H,D-J,D-L,,,,
ノギス,D,2,コソコソッ (2),68,原,https://eldersign.jp/img/mi/g/f1/103_last-survivor_0g7.png,ダルバドーハ / ニードルディスペンサー / プレイグ / ポイズンクラウド / 風切り,フレイムアシスト / リフレクション,B-D,D-K,,,,,,,,,
ノギス,D,2,コソコソッ (3),70,原,https://eldersign.jp/img/mi/g/f1/103_last-survivor_0g7.png,ダルバドーハ / ニードルディスペンサー / プレイグ / ポイズンクラウド / 風切り,フレイムアシスト / リフレクション,D-G,D-I,,,,,,,,,
