"player","letter","出場回数","monster","level","variant","image","A(アクティブ)","P(コンパニオン)","match01","match02","match03","match04","match05","match06","match07","match08","match09","match10","match11"
"ポリープ","K","10","ドール","61","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png","アースクェイク / ウォークライ / カロウシブスピット / スキュアー / チャージ","セントリー / ディレイオーダー / ハートオブウィンド / ハートオブオーシャン / 守りのミンネ / 戦いのエール","A-K","B-K","C-K","E-K","F-K","G-K","H-K","I-K","J-K","K-L",""
"ポリープ","K","3","ハイドラ","59","原","https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png","スキュアー / スタンピード / チャージ / ベノムスティング / ラーヴァフロウ","セントリー / ハートオブオーシャン / 命中ブースト / 戦いのエール","A-K","G-K","K-L","","","","","","","",""
"ポリープ","K","4","セイレンアウェイク (1)","53","亜2","https://eldersign.jp/img/mi/g/f0/024_seiren_2g4.png","アウェイクニング / エルフショット / ヒーリング / 光のベール / 悪魔のトリル","ミラージュ / 心の棘 / 戦いのエール / 魔力ブースト","A-K","D-K","I-K","K-L","","","","","","",""
"ポリープ","K","1","セイレンアウェイク (2)","53","亜2","https://eldersign.jp/img/mi/g/f0/024_seiren_2g4.png","光のベール","心の棘 / 魔力ブースト","B-K","","","","","","","","","",""
"ポリープ","K","2","アルルーナ","45","原","https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png","エンジェルダスト / トランキリティ / フサリア / ブラッドスティール / ラストシュリーク","ディレイオーダー / 守りのミンネ / 心の棘 / 魔力ブースト","A-K","J-K","","","","","","","","",""
"ポリープ","K","8","グレムリン","66","亜1","https://eldersign.jp/img/mi/g/f0/021_gremlin_1g4.png","ウィンドボルト / フサリア / 光のベール / 光の楔 / 風葬","ミラージュ / 心の壁 / 戦いのエール","B-K","C-K","E-K","F-K","G-K","I-K","J-K","K-L","","",""
"ポリープ","K","4","ペリ","55","原","https://eldersign.jp/img/mi/g/f0/042_peri_0g7.png","アイギスシールド / アイスランス / コールドボルト / ペイルムーン / 水流","コールドアシスト","B-K","D-K","E-K","I-K","","","","","","",""
"ポリープ","K","1","ワンプクリアランス","39","亜1","https://eldersign.jp/img/mi/g/f0/033_wamp_1g7.png","クリアランス / ステンチ / セメタリーゲート / チャージ / ヒカップ","ミラージュ","C-K","","","","","","","","","",""
"ポリープ","K","2","エアリエル","36","原","https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png","ウィンドボルト / テンペスト / ファイアボール / フサリア / ブラッドスティール","クィックオーダー / 命中ブースト / 戦いのエール","C-K","J-K","","","","","","","","",""
"ポリープ","K","4","スターヴァンパイア","58","原","https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g4.png","アンガドーリエラ / アンブッシュ / セメタリーゲート / フェアリーキラー / 光のベール","クィックオーダー / ミラージュ / 命中ブースト","D-K","E-K","G-K","H-K","","","","","","",""
"ポリープ","K","1","ワイバーン","45","亜2","https://eldersign.jp/img/mi/g/f0/029_wyvern_2g4.png","スキュアー / チャージ / ベノムスクラッチ / ベノムスティング / 光の刻印","ミラージュ","D-K","","","","","","","","","",""
"ポリープ","K","1","アンクー","46","原","https://eldersign.jp/img/mi/g/f0/044_ankou_0g4.png","ダブルアタック / ビーストキラー","戦いのエール","F-K","","","","","","","","","",""
"ポリープ","K","1","ミ＝ゴフォトケミカルスモ","12","亜1","https://eldersign.jp/img/mi/g/f0/032_mi-go_1g7.png","フォトケミカルスモッグ","ミラージュ","F-K","","","","","","","","","",""
"ポリープ","K","1","アトラク＝ナクア","49","原","https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g4.png","イーヴルフルート / ゴッサマーチェイン / セメタリーゲート / 闇の刻印 / 闇の楔","心の棘 / 魔力ブースト","H-K","","","","","","","","","",""
"ポリープ","K","1","オールドワン","41","原","https://eldersign.jp/img/mi/g/f0/051_old-one_0g7.png","ヒーリング / ミラーズ / ユロール / 悪魔のトリル","クィックオーダー / 地味づくり","H-K","","","","","","","","","",""
"酒と泪","F","11","ハイドラ","70","原","https://eldersign.jp/img/mi/g/f0/048_hydra_0g7.png","クァドラストライク / ラーヴァフロウ / 炎のベール / 誘い受け","エンジェリックウィング","A-F","B-F","C-F","D-F","E-F","F-G","F-H","F-I","F-J","F-K","F-L"
"酒と泪","F","10","アークディスプレイサー","47","亜2","https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g4.png","スリープクラウド / ソリッドファントム / ディスプレイスメント / ハードブロウ / ホロウワールド","リフレクション / 防御ブースト","A-F","B-F","C-F","D-F","E-F","F-G","F-H","F-J","F-K","F-L",""
"酒と泪","F","11","ドール (1)","76","亜1","https://eldersign.jp/img/mi/p/f0/056_dhole_1g7.png","アースクェイク / カロウシブスピット / スカラド / ダルバドーハ / 炎の刻印","リジェネレイト / リフレクション","A-F","B-F","C-F","D-F","E-F","F-G","F-H","F-I","F-J","F-K","F-L"
"酒と泪","F","11","ドール (2)","82","亜2","https://eldersign.jp/img/mi/p/f0/056_dhole_2g4.png","アースクェイク / スカラド / ダルバドーハ / 炎の楔 / 熱傷","リジェネレイト / 守りのミンネ","A-F","B-F","C-F","D-F","E-F","F-G","F-H","F-I","F-J","F-K","F-L"
"酒と泪","F","1","オールドワン","70","原","https://eldersign.jp/img/mi/g/f0/051_old-one_0g7.png","デルバイス / トランキリティ / ミラーズ / ラストシュリーク","リフレクション / 防御ブースト","F-I","","","","","","","","","",""
"けけけけ","B","5","ゴブリンキング","69","亜1","https://eldersign.jp/img/mi/p/f0/084_goblin-king_1g7.png","ストーン / ストーンレイン / チャージ / フォトケミカルスモッグ / ペイルムーン","コールドアシスト / 戦いのエール / 攻撃ブースト / 魔力ブースト","A-B","B-D","B-F","B-J","B-K","","","","","",""
"けけけけ","B","4","フラーユ","60","原","https://eldersign.jp/img/mi/p/f0/058_floweyu_0g4.png","アイスランス / フェアリーエイド / ペイルムーン / ホロウワールド / 桜花泡影","心の棘 / 魔力ブースト","A-B","B-D","B-F","B-J","","","","","","",""
"けけけけ","B","5","グレムリン","50","原","https://eldersign.jp/img/mi/s/f0/021_gremlin_0g4.png","光の楔 / 闇の刻印 / 闇の楔","リフレクション / 心の壁 / 心の棘","A-B","B-D","B-F","B-J","B-K","","","","","",""
"けけけけ","B","4","ルサルカ","43","亜2","https://eldersign.jp/img/mi/p/f0/041_rusalka_2g4.png","ウィンターブラスト / ペイルムーン","メンタルケア / 地味づくり","A-B","B-D","B-F","B-J","","","","","","",""
"けけけけ","B","6","ダークヤング","69","原","https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png","のしかかり / ガッシマ / スタンピード / ニグラーヌ","リジェネレイト / リフレクション","B-C","B-E","B-G","B-H","B-I","B-L","","","","",""
"けけけけ","B","7","ドール","67","原","https://eldersign.jp/img/mi/g/f0/056_dhole_0g7.png","のしかかり / アースクェイク / カロウシブスピット / スタンピード / ダルバドーハ","リジェネレイト / 戦いのエール","B-C","B-E","B-G","B-H","B-I","B-K","B-L","","","",""
"けけけけ","B","7","ペリ","69","亜2","https://eldersign.jp/img/mi/p/f0/042_peri_2g7.png","アウェイクニング / セメタリーゲート / ムーランルージュ / レーヴァテイン / 風葬","ミラージュ / 守りのミンネ / 防御ブースト","B-C","B-E","B-G","B-H","B-I","B-K","B-L","","","",""
"けけけけ","B","6","オールドワン","61","原","https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png","ミラーズ / ユロール / 光の楔 / 風葬","クィックオーダー / 心の壁 / 心の棘","B-C","B-E","B-G","B-H","B-I","B-L","","","","",""
